,claims,perpectives,undermine_score,support_score,predict_label,gold_label
2184,The threat of Climate Change is exaggerated,The acidity of the oceans is increasing too much to be a natural phenomenon.,-1.7153418000000002,2.2677364,1,1
2185,The threat of Climate Change is exaggerated,The specific type of CO2 that is increasing in earth's atmosphere can be directly connected to human activity. ,-1.1861885,1.562494,1,1
2186,The threat of Climate Change is exaggerated,"The rise in atmospheric CO2 over the last century was clearly caused by human activity, as it occurred at a rate much faster than natural climate changes could produce. ",-0.98522043,1.2342143,1,1
2187,The threat of Climate Change is exaggerated,"Sea levels have been steadily rising for thousands of years, and the increase has nothing to do with humans. ",0.54546285,-0.42953938,0,0
2189,The threat of Climate Change is exaggerated,Overwhelming scientific consensus says human activity is primarily responsible for global climate change.,-1.4321988,1.8768171999999999,1,1
2190,The threat of Climate Change is exaggerated,"Dramatic changes in precipitation, such as heavier storms and less snow, are another sign that humans are causing global climate change. ",-1.9060156000000004,2.569579,1,1
2192,The threat of Climate Change is exaggerated,"Glaciers have been growing and receding for thousands of years due to natural causes, not human activity. ",0.19013919,-0.19301261,0,0
2195,The threat of Climate Change is exaggerated,"Increased hurricane activity and other extreme weather events are a result of natural weather patterns, not human-caused climate change. ",1.1457508,-0.99516416,0,0
2196,The threat of Climate Change is exaggerated,"Extreme weathers events are caused by nature, not human activity.",0.98031396,-0.90390813,0,0
2201,The agreement between Russia and Great Britain in 1907 was inevitable,National level: German policies could derail an agreement,2.9502043999999996,-3.1133666,0,0
2204,The northern Ireland would be better off if united with the Republic of Ireland,Uniting Ireland would bring about an end to sectarian violence,-1.5311438,2.053504,1,1
2205,The northern Ireland would be better off if united with the Republic of Ireland,Violence would end if Ireland was a united country. ,-1.7242724999999999,2.2796702,1,1
2206,The northern Ireland would be better off if united with the Republic of Ireland,It would be easier to protect the rights of religious minorities within a united Ireland,-1.9696372,2.6074479,1,1
2207,The northern Ireland would be better off if united with the Republic of Ireland,A united Ireland would bring religious peace.,-1.9485464,2.5743577,1,1
2208,The northern Ireland would be better off if united with the Republic of Ireland,The majority of the inhabitants of Northern Ireland do not support unification,1.684809,-1.5853096000000002,0,0
2209,The northern Ireland would be better off if united with the Republic of Ireland,Unification is not supported in the Ireland factions.,1.3143595,-1.2723079,0,0
2210,The northern Ireland would be better off if united with the Republic of Ireland,Unification would be damaging for the economies of both parts of Ireland,2.9400728,-3.1215584,0,0
2211,The northern Ireland would be better off if united with the Republic of Ireland,Unification would reignite civil disorder and violent factionalism among Irish communities,1.1556184999999999,-1.0835215,0,0
2212,The northern Ireland would be better off if united with the Republic of Ireland,Civil war will result between Irish factions if unity occurs. ,0.9401705,-0.8994589,0,0
2213,The northern Ireland would be better off if united with the Republic of Ireland,Unifying Ireland will result in public disorder and unrest in the country. ,2.2706053,-2.2714171000000003,0,0
2214,"We must be a libertarian; right or left, right or wrong","Libertarians would return society to a state of nature where ‘life is cruel, bloody and short’.",1.0336409,-0.941659,0,0
2216,"We must be a libertarian; right or left, right or wrong",A libertarian world would be a crueler and darker world than the one we currently live in.,1.7360005,-1.613948,0,0
2218,"We must be a libertarian; right or left, right or wrong","Libertarianism is really a coalition of the unwilling; the fringes of the left and right, happy to criticize but without a single policy on which they can agree ",1.8392175,-1.7601361,0,0
2221,Israel should return to its pre-1967 borders,Returning to the 1967 borders would bring peace to Israel. ,-1.9083791,2.5322165,1,1
2222,Israel should return to its pre-1967 borders,Establishing the borders as they were  prior to 1967 would cease violence in Israel.,-1.2903198999999999,1.6669188000000001,1,1
2223,Israel should return to its pre-1967 borders,Israel will be peaceful if its borders were changed as they were before 1967.,-1.9734407999999999,2.610728,1,1
2224,Security profiling at airports is justified,Profiling is effective and necessary: ,-2.0559256,2.6611526000000003,1,1
2225,Security profiling at airports is justified,Profiling is racist: ,2.1986985,-2.148375,0,0
2229,There is life on other planets,Can't be proven,1.4783511,-1.3737933999999998,0,0
2230,There is life on other planets,"Yes, because it is more likely.",-0.69461286,0.77994114,1,1
2232,There is life on other planets,There are many false alarms ,2.5647634999999998,-2.5876912999999995,0,0
2233,There is life on other planets,are UFO's videos can't be proofs,1.4566135,-1.365846,0,0
2235,There is life on other planets,Are we truly the only intelligent life in the universe?,-0.08933961,0.079701,1,1
2237,There is life on other planets,There is no proof of life on other planets.,1.065568,-1.0083258,0,0
2238,There is life on other planets,Life on other planets remains unproven.,1.7349793999999998,-1.6408802,0,0
2240,There is life on other planets,weakness of support for life,0.80743194,-0.72209156,0,0
2241,There is life on other planets,Scientists have found living organisms in space,-0.8215629999999999,1.0367832000000001,1,1
2242,There is life on other planets,Why have other life forces not made themselves known?,1.2920096,-1.2009028999999998,0,0
2243,There is life on other planets,There are never any clear images,1.5823176,-1.5084600000000001,0,0
2245,We must support the Scottish Independence,"An independent Scotland has enormous economic potential to join other small European nations, especially as a leader in technology and renewable energy ",-0.7070679,0.8099616999999999,1,1
2246,We must support the Scottish Independence,Scotland has potential to be a leader in technology and renewable energy.,-2.0113416,2.680805,1,1
2247,We must support the Scottish Independence,Small European nations would benefit from Scotland's economic potential.,-2.0058167,2.619522,1,1
2248,We must support the Scottish Independence,Scotland has a proud history and has demonstrated since devolution different political interests,-0.332951,0.36016726,1,1
2250,We must support the Scottish Independence,Devolution has demonstrated the ability of Scots to govern themselves not only as well as Westminster but with more civility,-2.0559647,2.6584689999999997,1,1
2251,We must support the Scottish Independence,Scots can govern themselves better than Westminster.,-0.25883558,0.24490570000000003,1,1
2252,We must support the Scottish Independence,Devolution shows that Scots are more than capable to govern themselves.,-0.68768466,0.77090275,1,1
2253,It does matter where you go to university or college,Certain Universities are impressive,-2.0832796,2.658918,1,1
2255,It does matter where you go to university or college,Not every college is equally impressive.,-2.0694664,2.6560125,1,1
2256,It does matter where you go to university or college,Some universities are exceptional,-2.0965822,2.6815248,1,1
2257,It does matter where you go to university or college,There are a few impressive universities.,-1.7178793999999997,2.2073584,1,1
2258,There Should be an English Parliament,English Devolution is a necessary step in ensuring English issues are dealt with,-2.019156,2.6373273999999998,1,1
2259,There Should be an English Parliament,It would give England recognition and representation,-1.9840168999999999,2.6016972000000003,1,1
2260,There Should be an English Parliament,England should have a representative parliament.,-1.7662126,2.3215346,1,1
2261,There Should be an English Parliament,England should have representation through a parliament.,-1.9626389,2.5808415,1,1
2262,There Should be an English Parliament,We do not need another layer of representation,1.4114254,-1.2844216999999998,0,0
2263,There Should be an English Parliament,"Another layer of representation is not what we need,",1.3603561000000002,-1.3017492,0,0
2264,There Should be an English Parliament,Another layer of government will not be beneficial.,1.7472736,-1.6574299,0,0
2269,Music should be free for all,This may lead to the death of the music industry.,2.9477727000000002,-3.1078815,0,0
2270,Music should be free for all,This could cause the death of the music industry.,2.9302647,-3.1495990000000003,0,0
2272,Music should be free for all,Free distribution of music hinders creativity.,2.4365945,-2.5622957000000004,0,0
2273,Music should be free for all,Artistic expression is damaged by free music.,2.9113574,-3.0322595000000003,0,0
2274,Music should be free for all,The industry actually benefits despite claims to the contrary ,-0.8654238999999999,1.0179799999999999,1,1
2276,Music should be free for all,Music can be obtained freely.,-2.055075,2.66812,1,1
2277,Music should be free for all,All people can retrieve music free of charge.,-1.9034861,2.5489078,1,1
2279,Music should be free for all,Making music costs money.,2.0026605,-2.031396,0,0
2283,The Illegality Of Recreational Drugs Does More Harm Than Good,people who sell are making lots of money,0.97804916,-0.8882208,0,0
2287,The Illegality Of Recreational Drugs Does More Harm Than Good,"Drugs are dangerous, and the governement should discourage its use",2.5291132999999997,-2.5482569,0,0
2290,The Illegality Of Recreational Drugs Does More Harm Than Good,More people will take drugs if they are legal,0.11953722,-0.1481353,0,0
2291,The Illegality Of Recreational Drugs Does More Harm Than Good,Drugs are safer when legal,-2.0314116,2.6553240000000002,1,1
2292,The Illegality Of Recreational Drugs Does More Harm Than Good,Legal drugs are safer.,-1.0309883,1.2381302,1,1
2293,The Illegality Of Recreational Drugs Does More Harm Than Good,Drugs become safer when they are legalized.,-1.9993140999999999,2.63967,1,1
2294,The Illegality Of Recreational Drugs Does More Harm Than Good,People should be free to take drugs,-1.1640836,1.4784473,1,1
2295,The Illegality Of Recreational Drugs Does More Harm Than Good,Drugs should be legal for everyone.,-2.0130682,2.6655345,1,1
2296,The Illegality Of Recreational Drugs Does More Harm Than Good,Legalisation reduces crime,-1.9929793000000002,2.6566806,1,1
2297,The Illegality Of Recreational Drugs Does More Harm Than Good,Crime is reduced when drugs are legalized.,-2.0344296,2.677318,1,1
2298,The Illegality Of Recreational Drugs Does More Harm Than Good,There is less crime when drugs are legal.,-2.029345,2.6768286,1,1
2299,The Illegality Of Recreational Drugs Does More Harm Than Good,"Prohibition does not work; instead, it glamorizes drugs",-0.3554039,0.32746774,1,1
2305,We should drop the sanctions against Cuba.,"The people of Cuba are the victims of the embargo, opposed the intended target of the government.",-0.33782855,0.36108714,1,1
2306,We should drop the sanctions against Cuba.,Cuban citizens are paying the price for their government's actions.,-0.71381235,0.904976,1,1
2307,We should drop the sanctions against Cuba.,"The casualties of the embargo are the civilians of Cuba, not the government as ideal.",-0.29709685,0.28803697,1,1
2308,We should drop the sanctions against Cuba.,"The embargo harms the people of Cuba, not the government as intended. ",-0.28462878,0.2558103,1,1
2309,We should drop the sanctions against Cuba.,Sanctions harm the Cuban people. ,-1.4987707000000001,1.913744,1,1
2310,We should drop the sanctions against Cuba.,Economic benefits of ending sanctions,-1.4655857,1.9721346999999998,1,1
2311,We should drop the sanctions against Cuba.,If sanctions were lifted trade benefits would flow to all parties to trade.,-0.91835195,1.1975188,1,1
2312,We should drop the sanctions against Cuba.,Sanctions are not working,-0.40381002,0.3866159,1,1
2313,We should drop the sanctions against Cuba.,The Cuban government is unaffected by the sanctions.,-0.6446319,0.7252618000000001,1,1
2315,We should drop the sanctions against Cuba.,The United States should end the Cuba embargo because its 50-year policy has failed to achieve its goals. ,-0.7014594,0.83348894,1,1
2316,We should drop the sanctions against Cuba.,After 50 years the Cuba embargo has shown no results so the US should end it.,-0.71071213,0.8311095,1,1
2317,We should drop the sanctions against Cuba.,The Cuba embargo has failed to achieve its goal after 50 years so the US should end it.,-0.9044255999999999,1.1273572,1,1
2319,We should drop the sanctions against Cuba.,The United States should not have different trading and travel policies for Cuba than for other countries with governments or policies it opposes. ,-0.77491957,0.89783645,1,1
2320,We should drop the sanctions against Cuba.,"The embargo prevents the people of Cuba from joining the digital age by cutting them off from technology, and restricts the electronic flow of information to the island. ",-1.1390022,1.457418,1,1
2321,We should drop the sanctions against Cuba.,Cubans can't join the digital era while under embargo due to lack of electronic access.,-0.58540547,0.6299026,1,1
2324,We should drop the sanctions against Cuba.,The embargo is a relic of Cold War Era thinking and is unnecessary because Cuba does not pose a threat to the United States. ,-0.46608216,0.45519513,1,1
2325,We should drop the sanctions against Cuba.,The Cuba embargo is a product of Cold War Era mentality thus obsolete for Cuba is not a threat to the US.,-0.8059042,0.93572366,1,1
2333,We should drop the sanctions against Cuba.,Lifting the embargo would put pressure on Cuba to address problems that it had previously blamed on US sanctions. ,-0.97921157,1.2936952,1,1
2334,We should drop the sanctions against Cuba.,"Most of the world opposes the embargo, and maintaining it is detrimental to the reputation of the United States among the international community. ",-0.83664054,1.043965,1,1
2335,We should drop the sanctions against Cuba.,Maintaining a widely-reviled embargo damages the US's diplomatic reputation.,-0.38393408,0.49630640000000004,1,1
2336,We should drop the sanctions against Cuba.,"The global community opposes the embargo, and maintaining it hurts the US diplomatically.",-0.87782073,1.0914656999999999,1,1
2338,We should drop the sanctions against Cuba.,"Free trade, not the isolation of an embargo, can promote democracy in Cuba. ",-0.90889037,1.0577593,1,1
2339,We should drop the sanctions against Cuba.,Free trade in lieu of embargo can promote Cuban democracy.,-1.3633803999999998,1.8158697,1,1
2340,We should drop the sanctions against Cuba.,"Instead of embargo, free trade will promote democracy in Cuba.",-1.2808979,1.6685419,1,1
2348,Tanzania’s taxation on mobile phones is a good model,Taxes cannot be justified while the network is poor,1.1190513000000002,-1.0727521999999998,0,0
2349,Plastic Bags should be banned,They litter our streets,-1.4155815,1.7936095,1,1
2350,Plastic Bags should be banned,our streets are littered ,-0.83649004,0.9639551,1,1
2352,Plastic Bags should be banned,what do we carry our shipping in?,0.30390555,-0.19701210000000002,0,0
2353,Plastic Bags should be banned,how do we carry our shipping?,0.28429714,-0.17970425,0,0
2355,Plastic Bags should be banned,Plastic bags suffocate and kill,-1.3904264,1.7280447,1,1
2360,We should support enforcing term limits on the executive branch of government,"There are many instances when having a powerful, unlimited executive branch of government is best.",0.36482248,-0.25630552,0,0
2362,We should support enforcing term limits on the executive branch of government,In some instances it may be better to not have term limits if there is a good leader at the time,2.0920994,-2.1035676,0,0
2364,We should support enforcing term limits on the executive branch of government,"The longer a single leader remains in power, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage.",-0.32822862,0.32493925,1,1
2368,We should support enforcing term limits on the executive branch of government,"If there's no term limit, the leader will likely exploit his power to personal advantages by staying too long in the office. ",-0.23661274,0.2144895,1,1
2370,We should support enforcing term limits on the executive branch of government,"as times went one, the more someone is in control of his power, the more likely he will succumb to use such power for personal advantage",-0.779363,0.93868184,1,1
2371,We should support enforcing term limits on the executive branch of government,"By imposing mandatory term limits on politicians, we are saying the citizens are not capable of making good decisions about their elected officials.",2.6306634,-2.7304401,0,0
2372,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their leaders on their own.",2.8548784,-2.9723330000000003,0,0
2373,We should support enforcing term limits on the executive branch of government,The use of term limits in politics shows a lack of faith in the ability of voters to choose the best candidate for office.,2.397459,-2.4901955,0,0
2375,We should support enforcing term limits on the executive branch of government,"By having term limits, it makes voters feel that they can't decide on a leader by themselves",2.7472258,-2.8466424999999997,0,0
2376,We should support enforcing term limits on the executive branch of government,"With term limits, voters are not seen as intelligent voters",2.2596898,-2.3110318,0,0
2377,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their representatives without guidance:",2.8548784,-2.9723330000000003,0,0
2378,We should support enforcing term limits on the executive branch of government,term limits help with fresh ideas,-2.1414093999999997,2.7682369,1,1
2381,We should support enforcing term limits on the executive branch of government,term limits allow a balance check and allow for new fresh leaders to take position,-1.9017055,2.52983,1,1
2382,We should support enforcing term limits on the executive branch of government,it is our best interest to have term limits for diversity,-1.5461655,2.015733,1,1
2383,We should support enforcing term limits on the executive branch of government,Term limits create more competitive elections for public office that empower new leaders and ideas:,-2.083797,2.717657,1,1
2384,We should support enforcing term limits on the executive branch of government,Having a new leader allow new ideas and thoughts in the office. ,-1.9317646000000002,2.5259674,1,1
2385,We should support enforcing term limits on the executive branch of government,"Having term limits on some leaders, puts too much power in the hands of non-limited officials.",2.8171222,-2.9286015,0,0
2386,We should support enforcing term limits on the executive branch of government,"When some leaders are subject to term limits and some are not, the balance of power in uneven.",1.4787983999999998,-1.3921351,0,0
2387,We should support enforcing term limits on the executive branch of government,"With term limits, there is too much power given to those that aren't leaders",1.8840863999999997,-1.8936017,0,0
2388,We should support enforcing term limits on the executive branch of government,Term limits take too much power away from the leaders that were chosen,2.799285,-2.9774599999999998,0,0
2391,We should support enforcing term limits on the executive branch of government,The power of executive branch of government must be checked by having a term limit for the leader in the office. ,-1.2877426,1.6837714,1,1
2392,We should support enforcing term limits on the executive branch of government,there should be a tenancy for the executive branch of government as to keep in check the power of its leaders,-0.9763434000000001,1.2252104,1,1
2396,We should support enforcing term limits on the executive branch of government,Term limits could lead one to be more dishonest to get the job done quicker,2.4796748,-2.5444999,0,0
2397,Launching a military coup against a democratic government can be justified,A coup makes it more difficult to trust in democracy,1.7794573,-1.698116,0,0
2398,Launching a military coup against a democratic government can be justified,There could be reasons to start a coup against the government but that would not be good for democracy.,1.7416773,-1.6561152,0,0
2400,Launching a military coup against a democratic government can be justified,The army is not the best institution to run a country,1.0293818000000001,-0.9706060999999999,0,0
2402,Launching a military coup against a democratic government can be justified,"The army is not the best option to rule a country, therefore a military coup is not always the best option.",1.7653710999999999,-1.6934804,0,0
2407,Bribery is sometimes acceptable,"Bribery can never be justified, as it is immoral.",1.2880448999999998,-1.1311296999999998,0,0
2408,Bribery is sometimes acceptable,There is no justification that can make bribery anything other than immoral.,0.034072793999999997,-0.009500175999999999,0,0
2409,Bribery is sometimes acceptable,The demand for bribes would end if companies stopped supplying them,0.11898704,-0.040207252,0,0
2410,Bribery is sometimes acceptable,Bribery is sometimes necessary for survival,-1.9162941000000002,2.600688,1,1
2411,Bribery is sometimes acceptable,"In some circumstances, bribery is absolutely necessary.",-0.8735347,1.0149721,1,1
2412,Bribery is sometimes acceptable,Sometimes situations necessitate bribery. ,-0.23543009,0.24902947,1,1
2417,Opinion polls harm the democratic process,Opinion polls are a forum for public expression and should be protected,1.4972723999999997,-1.2476943,0,0
2418,Opinion polls harm the democratic process,Opinion polls provide useful information to politicians.  ,1.8937669999999998,-1.7518946,0,0
2420,Opinion polls harm the democratic process,One way that politicians learn about the public is through opinion polls.,1.6518773000000002,-1.4684052,0,0
2421,The human genome should be patented,Transgenic animals are a medium through which human lives can be bettered,-1.9269269,2.5763013,1,1
2425,The human genome should be patented,Genetic modification is inevitable and can only be beneficial in good hands ,-0.96360004,1.2838767,1,1
2426,The human genome should be patented,When entities patent genes they open doors to research that saves lives,-1.6229007,2.1987276000000002,1,1
2427,The human genome should be patented,There are life-saving benefits to patenting genes. ,-2.072607,2.6866171000000003,1,1
2428,The human genome should be patented,Patenting genes can lead to research that can help humanity and save lives. ,-1.7494227,2.3950868,1,1
2444,Abolish the US Electoral College,The electoral college is just a violation of democratic principles and should be abolished.,-1.0203186,1.2491716999999998,1,1
2449,We should fear the power of government over the Internet,Internet regulation is an attempt by big interest groups to regulate the internet in their favour,-0.69847196,0.8215314,1,1
2452,We should fear the power of government over the Internet,Internet regjulation is a euphemism for censorship,-0.49900663,0.526634,1,1
2456,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrity involvement can act as a ‘gateway’ to get more people engaged in politics,1.15184,-1.0586896000000001,0,0
2457,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns","Celebrities offer a means for people to become invested in politics, and to vote.",0.37549812,-0.32305565,0,0
2458,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Citizens are more likely to become interested in politics and commit to vote if celebrities are more involved in politics.,1.1256652,-1.0603285,0,0
2459,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrity involvement can highlight minority interests,0.072323814,-0.10716804,0,0
2460,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrities getting involved shows a highlight on the minority interests.,1.0274004,-0.93456995,0,0
2461,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns","Where celebrity involvement is concerned, it shows a highlight in minority interests.",1.1394327,-1.0181054,0,0
2463,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns","The prevalence of celebrities in politics to sway opinions is unjust, and a bad use of unelected power.",-0.48462665,0.4759322,1,1
2464,"Film stars, music stars and other popular entertainers should not be participating in party-political campaigns",Celebrities abuse their unelected power when becoming involved in politics.,-0.06951231,0.04350458,1,1
2466,Romeo and Juliet is unsuccessful as a tragedy,Modern teenagers do not relate to Shakespearian plays ,-0.6131044,0.72095203,1,1
2482,The Dalai Lama’s ‘third way’ in Tibet,The 'Middle Way' has international support,-2.0250535,2.6755986000000003,1,1
2483,The Dalai Lama’s ‘third way’ in Tibet,The Dalai Lama is no longer relevant to Tibet's future,0.31715792,-0.29336083,0,0
2484,The United Nations Security Council should be expanded,The Security council needs to be more democratic.,-2.0244539,2.6389452999999996,1,1
2486,The United Nations Security Council should be expanded,A rise in UN membership should be reflected also in an increase in Security Council members.,-1.9251764,2.521203,1,1
2487,The United Nations Security Council should be expanded,It should be reflected in the increase in Security Council members that there is a rise in UN membership.,-1.8280962,2.415206,1,1
2488,The United Nations Security Council should be expanded,The increase in Security Council members is something that needs to also be reflected in the rise of UN membership.,-1.4366076,1.8582535,1,1
2490,The United Nations Security Council should be expanded,A UNSC reform is very hard to achieve due to the many different interests and demands.,0.042228907,0.030763402999999998,0,0
2492,The United Nations Security Council should be expanded,If it wasn't for the various interests and demands. it wouldn't be so hard on achieving a UNSC reform.,2.0907869999999997,-2.049468,0,0
2493,The EU does have a future,Encourages a single community,-0.22383475,0.20791583,1,1
2494,The EU does have a future,The European Union is too centralised,1.015754,-0.9578341,0,0
2495,The EU does have a future,There have been tests on the EU's ability to create a common foreign policy that it has failed.,1.7991681000000002,-1.7148723999999997,0,0
2496,The EU does have a future,Tests have been failed by the EU on its ability to create a common foreign policy.,2.3036935,-2.3236158,0,0
2497,The EU does have a future,"The ability of the EU to create a common foreign policy is a failure, as shown from multiple tests.",2.9380012000000004,-3.0757546000000002,0,0
2498,Grant politicians immunity from prosecution,Immunity for politicians is an unjust double standard,0.5185491,-0.37735286,0,0
2500,Grant politicians immunity from prosecution,Politicians should be able to make difficult decisions without fear that selecting one option will lead to their incarceration.  ,-0.51290303,0.6091397,1,1
2502,Grant politicians immunity from prosecution,Seeing a politician put on trial hurts the integrity of their office.  ,-0.47599727,0.55610824,1,1
2503,Grant politicians immunity from prosecution,The public may have less respect for an office if the officeholder is put on trial,-0.5205552,0.57496226,1,1
2507,Grant politicians immunity from prosecution,Giving politicians’ immunity from prosecution allows them to focus on performing their duties,-1.2878382,1.6820973999999997,1,1
2508,Grant politicians immunity from prosecution,"If politicians are less worried about prosecution, they may be more inclined to do more",-0.43000537,0.4743186,1,1
2509,Grant politicians immunity from prosecution,Immunity from prosecution allows politicians more freedom to do what they think is right in their office,-0.9436786,1.2270398999999999,1,1
2512,All illegal immigrants must be repatriated,There needs to be a tough stance to prevent illegal immigration.,-1.8739256999999998,2.5181683999999995,1,1
2513,All illegal immigrants must be repatriated,Repatriation is immoral,0.02509752,-0.043932304000000005,0,0
2514,All illegal immigrants must be repatriated,It's wrong to send someone back to their own country.,1.5491306,-1.426613,0,0
2516,We should not slaughter animals which have not been stunned first.,Slaughter without stunning is painful for the animal,-0.68061495,0.7476305999999999,1,1
2517,We should not slaughter animals which have not been stunned first.,slaughter is painful when animals are not stunnded,-0.7154039000000001,0.78606844,1,1
2520,We should not slaughter animals which have not been stunned first.,"When one considers the pain animals will suffer if they are slaughtered without first being stunned, slaughter without stunning should be seen as inhumane.",-0.10333899,0.12488566,1,1
2521,We should not slaughter animals which have not been stunned first.,The problem is not significant.,1.1152688,-0.9545084,0,0
2522,We should not slaughter animals which have not been stunned first.,This is not a significant problem.,1.365952,-1.2028075,0,0
2523,We should not slaughter animals which have not been stunned first.,This is not a big problem.,1.0598511999999998,-0.8766229999999999,0,0
2524,We should not slaughter animals which have not been stunned first.,The slaughter of animals before stunning them is not a significant issue.,2.2136445,-2.2071614,0,0
2528,Abolish congressional earmarks,Earmarks erode trust in the government,-0.67094254,0.7341969,1,1
2531,Abolish congressional earmarks,Earmarks circumvent the normal legislative processes and erode confidence in government,-1.175838,1.5028781999999998,1,1
2532,Abolish congressional earmarks,McCain's Economic Adviser Says Earmarks Erode Public Trust,-0.5411912,0.58848083,1,1
2533,Abolish congressional earmarks,"Earmarks do not accord with democratic principles of equity, fairness and justice",-0.36015296,0.33830312,1,1
2536,Abolish congressional earmarks,Abolishing earmarks will save money,-1.7386452000000001,2.3083732000000006,1,1
2537,Abolish congressional earmarks,Getting rid of earmarks will cut down on government waste.,-1.9799609,2.6366706,1,1
2538,Abolish congressional earmarks,Eliminating earmarks will help save tax dollars.,-1.9615283,2.6183615000000002,1,1
2539,Abolish congressional earmarks,Should congressional earmarks be abolished?,-0.9142091999999998,1.1372285,1,1
2540,Abolish congressional earmarks,Debate: Congressional Earmarks,-0.47862244,0.51265126,1,1
2541,Abolish congressional earmarks,Congressional earmarks are a check on an excessively powerful executive branch,2.1015682,-2.0342569999999998,0,0
2542,Abolish congressional earmarks,Without congress to check the executive branch it could run wild.,0.28237298,-0.15195733,0,0
2547,Abolish congressional earmarks,Earmarks: The end of congressional pork?,-0.37958202,0.37461454,1,1
2548,Abolish congressional earmarks,"Oversight , and Impact of Congressional Earmarks 2",-0.56575865,0.5768355,1,1
2549,Abolish congressional earmarks,Imposing a ban on earmarking will destabilise congrerss,2.9272442,-3.0647702000000003,0,0
2550,Abolish congressional earmarks,Congress would be destabilised without earmarks.,2.5274412999999996,-2.563075,0,0
2551,Abolish congressional earmarks,A ban on earmarks would negatively affect congress.,2.9589064,-3.1136909,0,0
2552,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,Withdrawal from Article 98 agreements would hamper relations with the US,2.1216682999999996,-2.09472,0,0
2553,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,If the US withdraws from Article 98 other countries would not respect the US.,1.2757378000000001,-1.1374434,0,0
2555,We should pull out of the Article 98 Agreements that prevent US soldiers from being sent to the ICC for trial,Article 98 Agreements are unlikely to be needed,-0.39699504,0.40738833,1,1
2559,Dictatorship is the best path to development,Social stability through the use of dictatorships.,-1.8871573,2.525774,1,1
2560,Dictatorship is the best path to development,Dictatorships can prevent social unrest,-1.9732994,2.6960474999999997,1,1
2561,Dictatorship is the best path to development,Society is put at ease when everyone is as equally under the thumb of the dictator as everyone else.,-1.7414273,2.3236737,1,1
2562,Dictatorship is the best path to development,Dictatorship helps achieve social stability,-2.0877595,2.6993592,1,1
2564,Dictatorship is the best path to development,Dictatorships assure low cost political stability,-1.827981,2.4546256,1,1
2565,Dictatorship is the best path to development,Dictatorships offer political stability by eliminating competition.,-2.0199583,2.6526875,1,1
2566,Dictatorship is the best path to development,Development occurs when a dictatorship revert into democracy,1.138794,-1.0263195,0,0
2569,Dictatorship is the best path to development,Dictatorship outperforms democracy in growth and economic develpment,-1.7056729,2.2418056,1,1
2570,Dictatorship is the best path to development,The loger lasting and biggest economic miracles  have ocurred under dictatorships,-1.4621308000000002,1.8786824,1,1
2571,Dictatorship is the best path to development,Democracies can't mobilize a country as fast as a dictatorship can.,-0.30433452,0.2728802,1,1
2572,Dictatorship is the best path to development,"In order to develop quickly, a dictator must be in power to sped things up.",-0.7998115,1.0625693999999999,1,1
2573,Dictatorship is the best path to development,A dictatorship breeds order and it's a needed step for both development and liberal democracy,-1.8747258999999998,2.5029093999999996,1,1
2574,Dictatorship is the best path to development,Dictatorships breed development and liberal democracy.,-1.865675,2.485766,1,1
2575,Dictatorship is the best path to development,Breeding of development and liberal democracy under dictatorial rule. ,-1.4800658000000002,1.9481838,1,1
2576,Dictatorship is the best path to development,Dictatorships have a flexibility in economic policy that breeds growth,-2.0892265,2.671568,1,1
2577,Dictatorship is the best path to development,Dictators have incentives to promote development and diminish social differences,-2.0692977999999997,2.6934037,1,1
2578,Dictatorship is the best path to development,Dictator’s decisions undermines the people and are unaccountable,2.8877878,-2.994888,0,0
2579,Dictatorship is the best path to development,Dictatorships regimes can be a path for countries move on from civil wars and focus on development,-1.7649418000000001,2.3623924,1,1
2580,Dictatorship is the best path to development,Dictatorial regimes can move countries from civil wars toward development.,-1.4757093000000001,1.9312961,1,1
2581,Dictatorship is the best path to development,Dictatorship is a threat to diversity and multi ethnicity,2.2848167,-2.31069,0,0
2582,Dictatorship is the best path to development,Imposing dictatorship will be a threat to diversity and multi ethnicity. ,2.8579998,-2.9618057999999996,0,0
2584,Dictatorship is the best path to development,Dictatorships better control the variables of human development,-0.43652029999999997,0.4712124,1,1
2586,Dictatorship is the best path to development,Dictatorships breed development though efficient and straighfoward decision making,-1.9755308999999996,2.6002647999999997,1,1
2587,Dictatorship is the best path to development,Dictatorship is a good breeding ground for personal discipline and order,-1.9339093999999997,2.5838647,1,1
2588,Dictatorship is the best path to development,Dictatorships are more effective than democracies at mobilizing resources for investment.,-0.28155467,0.24737468,1,1
