,claims,perpectives,opposite,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
379,Keep the Sabbath as a Day of Rest,People should be allowed to take their leisure at their own convenience and not on the basis of religious decree ,People should not be allowed to take their leisure at their own convenience and not on the basis of religious decree ,0.49402034,-0.45944616,0,0,0.74963075,-0.7745108,0,0,-0.28049046000000005,0.29018459,1
380,Keep the Sabbath as a Day of Rest,Religious decrees infringe on people's freedom of choice,Religious decrees does not infringe on people's freedom of choice,2.8268871,-2.9108562,0,0,2.616097,-2.6515967999999996,0,0,0.17529030000000034,-0.2947592000000001,0
381,Civil society should be granted a wider participation in Africa’s political life,Western European experiences do not demonstrate that civil society’s involvement in politics would be positive in the African context,Western European experiences do demonstrate that civil society’s involvement in politics would be positive in the African context,1.8020215,-1.7706729,0,0,-0.58439815,0.3568685,1,0,2.15889,-2.3550710500000003,0
382,Civil society should be granted a wider participation in Africa’s political life,There is no proof that western European involvement in politics would be beneficial to Africa.,There is proof that western European involvement in politics would be beneficial to Africa.,0.73681945,-0.68083143,0,0,-2.9581606,2.4175339,1,0,3.15435335,-3.63899203,0
383,Civil society should be granted a wider participation in Africa’s political life,History has shown that western European involvement would not be beneficial to Africa.,History has shown that western European involvement would be beneficial to Africa.,1.676574,-1.61781,0,0,-2.9674852,2.4071830000000003,1,0,4.083757,-4.5852952,0
384,Send Yanukovych to The Hague,Could not be tried for all his crimes,Could be tried for all his crimes,0.04784797,-0.033476137,0,0,-2.3459306,1.9417348,1,0,1.9895827700000002,-2.379406737,0
385,It should be allowed to have military recruitment in schools,Military recruitment in schools is less education than propaganda,Military recruitment in schools is more education than propaganda,1.4025047,-1.333397,0,0,0.46370643,-0.6665270000000001,0,0,0.7359776999999998,-0.8696905699999999,0
386,It should be allowed to have military recruitment in schools,Military recruitment in schools is more propaganda than education. ,Military recruitment in schools is less propaganda than education. ,1.2436333,-1.198415,0,0,2.8143585,-2.8164987999999997,0,0,-1.5728654999999998,1.6159435,1
387,It should be allowed to have military recruitment in schools,"Military recruiters decieve children about the risks of a military career, tempting them into a career they would not choose with honest information.","Military recruiters do not decieve children about the risks of a military career, tempting them into a career they would choose with honest information.",1.8304837,-1.7955487,0,0,2.2632098,-2.316625,0,0,-0.4861413000000001,0.4676610999999997,1
388,It should be allowed to have military recruitment in schools,"Since schoolchildren would not chose a military career with honest information, military recruiters downplay the risks of a military career to tempt them.","Since schoolchildren would chose a military career with honest information, military recruiters don't need to downplay the risks of a military career to tempt them.",1.8163359,-1.7808988,0,0,1.2386905000000001,-1.3772876,0,0,0.43904829999999984,-0.5422082999999998,0
389,It should be allowed to have military recruitment in schools,School children are too young to target for military service,School children are not too young to target for military service,1.2074286,-1.1977032,0,0,-1.9670403000000003,1.6434791000000002,1,0,2.8509077000000005,-3.1647435,0
390,It should be allowed to have military recruitment in schools,School children are too young to be targeted for military service.,School children are not too young to be targeted for military service.,0.8569108,-0.8044753000000001,0,0,-1.8264563000000003,1.5090911,1,0,2.3660019,-2.6309316000000003,0
391,Parents should be allowed to genetically screen foetuses for heritable diseases,Genetic screening may lead the marginalisation of those living with genetic disorders,Genetic screening may not lead the marginalisation of those living with genetic disorders,1.983229,-1.9159642,0,0,3.3690345,-3.4182667999999996,0,0,-1.4350377999999997,1.4530703000000003,1
392,Parents should be allowed to genetically screen foetuses for heritable diseases,People with genetic disorders will be marginalized by genetic screening.,People with genetic disorders will not be marginalized by genetic screening.,0.31742674,-0.18886429,0,0,-0.76181847,0.7318364,1,0,1.04926314,-0.9506827600000001,0
393,Parents should be allowed to genetically screen foetuses for heritable diseases,A screening culture may lead to the value of human life becoming distorted,A screening culture would not lead to the value of human life becoming distorted,2.849247,-2.9608433,0,0,2.6921877999999997,-2.7108097,0,0,0.1384373000000001,-0.2686555000000004,0
394,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies exaggerate the nature of threats.,Intelligence agencies do not exaggerate the nature of threats.,0.6888708,-0.57599366,0,0,0.29042049999999997,-0.44267460000000003,0,0,0.24619619999999998,-0.28557316,0
395,Domestic intelligence agencies have a legitimate role to play in democracy,Threats are exaggerrated by intelligence agencies.,Threats are not exaggerrated by intelligence agencies.,2.8663883,-2.9631124,0,0,0.8645886,-1.0274545,0,0,1.8389338000000002,-2.0985237999999997,0
396,Domestic intelligence agencies have a legitimate role to play in democracy,Domestic intelligence agencies cannot be controlled,Domestic intelligence agencies can be controlled,1.6707999,-1.6481811,0,0,-2.2305912999999995,1.8164113000000002,1,0,3.4872112,-3.8787723999999995,0
397,Domestic intelligence agencies have a legitimate role to play in democracy,It is too difficult to control domestic intelligence services.,It is not too difficult to control domestic intelligence services.,2.0735981,-2.093902,0,0,-0.9844081,0.89542663,1,0,2.96902473,-3.0783101,0
398,Domestic intelligence agencies have a legitimate role to play in democracy,Domestic intelligence services lack the oversight to be controlled.,Domestic intelligence services are full of the oversight to be controlled.,2.2465806,-2.3624854,0,0,-0.4465746,0.20025012,1,0,2.4468307200000003,-2.80906,0
399,Domestic intelligence agencies have a legitimate role to play in democracy,There is an inability to control domestic intelligence agencies.,There is an ability to control domestic intelligence agencies.,2.1684575,-2.1654258,0,0,-3.5292997,3.2308497000000003,1,0,5.399307200000001,-5.6947255000000006,0
400,Domestic intelligence agencies have a legitimate role to play in democracy,Intelligence agencies operating domestically are unable to be controlled.,Intelligence agencies operating domestically are able to be controlled.,1.9837937,-2.0152717,0,0,-3.0415,2.640298,1,0,4.6240917,-5.0567717000000005,0
401,Domestic intelligence agencies have a legitimate role to play in democracy,The government does not have the right to spy on its citizens,The government have the right to spy on its citizens,0.17012912,-0.12728626,0,0,-0.9138263000000001,0.46822939999999996,1,0,0.6383585199999999,-1.0411125600000002,0
402,Domestic intelligence agencies have a legitimate role to play in democracy,The government has no right to spy on citizens.,The government has the right to spy on citizens.,0.7579669,-0.6839050999999999,0,0,-0.8618469999999999,0.43834436,1,0,1.1963112599999999,-1.5457520999999999,0
403,Domestic intelligence agencies have a legitimate role to play in democracy,Citizens have the right to expect privacy and not be spied on by domestic intelligence agencies.,Citizens do not have the right to expect privacy and be spied on by domestic intelligence agencies.,0.88774,-0.8310417999999999,0,0,-0.14515044,-0.080177136,1,0,0.807562864,-0.9761922399999999,0
404,Labels on food must be mandated to encourage people to eat better,Consumers can be fed lies by companies via food labels.,Consumers can not be fed lies by companies via food labels.,0.13535357,-0.035914198,0,0,0.043497875,-0.10372222,0,0,0.03163135,0.007583676999999997,0
405,Labels on food must be mandated to encourage people to eat better,Food labeling does not change consumer behavior,Food labeling does change consumer behavior,1.5979071,-1.5435429,0,0,1.3160185,-1.4383442,0,0,0.15956290000000006,-0.22752440000000007,0
406,Labels on food must be mandated to encourage people to eat better,Consumers do not change their buying habits based on the absence or presence of labels.,Consumers do change their buying habits based on the absence or presence of labels.,0.12850232,-0.09575560000000001,0,0,-0.6696403000000001,0.47055379999999997,1,0,0.59905612,-0.7653959000000001,0
407,Labels on food must be mandated to encourage people to eat better,Food labeling introduces unfair prejudice against certain products,Food labeling introduces unfair prejudice against certain products,1.0105674,-0.93159723,0,0,2.5496345000000002,-2.7102075,0,0,-1.6996401,1.6180372700000003,1
408,Labels on food must be mandated to encourage people to eat better,Food labels encourage bias against certain types of products.,Food labels discourage bias against certain types of products.,0.8627166999999999,-0.7732445,0,0,-2.0696635,1.7724948,1,0,2.6352115,-2.842908,0
409,Macs are better than PCs,Macs are plagued with hardware issues,Macs are not plagued with hardware issues,2.29365,-2.2988658,0,0,-0.8235269000000001,0.6606502,1,0,2.9543002,-3.1223927000000002,0
410,Macs are better than PCs,"Despite sometimes numerous hardware issues, Macs continue are better than PCs for many reasons","Despite sometimes numerous hardware issues, PCs continue are better than Macs for many reasons",0.004079147999999999,-0.01037373,0,0,1.5122594999999999,-1.6795163,0,0,-1.675437152,1.50188577,1
411,Men are the key to family planning in Uganda,Controlling sexuality in family planning is wrong,Controlling sexuality in family planning is correct,1.4625707,-1.3419518,0,0,-3.2302362999999996,2.839456,1,0,4.3020267,-4.5721881,0
412,Men are the key to family planning in Uganda,Sexuality and family planning don't mix,Sexuality and family planning do mix,1.8528556,-1.7996975,0,0,1.8699108,-2.0022664,0,0,-0.14941079999999984,0.07021330000000003,1
413,Homework is beneficial,Homework disadvantages low-income students,Homework advantages low-income students,2.8547528,-2.954154,0,0,-2.8499641,2.4227127999999998,1,0,5.277465599999999,-5.8041181,0
414,Homework is beneficial,Low-income students are at a disadvantage when it comes to homework.,Low-income students are at a advantage when it comes to homework.,2.2256227,-2.222436,0,0,-3.7469862000000003,3.4883512999999997,1,0,5.713974,-5.9694222,0
415,Homework is beneficial,Homework doesn't help low-income students succeed.,Homework does help low-income students succeed.,2.2483065,-2.2573647,0,0,-1.6138401000000002,1.1390173000000001,1,0,3.3873238,-3.8712048,0
416,Homework is beneficial,There is no evidence that homework makes a difference for young children.,There is an evidence that homework makes a difference for young children.,0.33682847,-0.25527367,0,0,-0.036158346,-0.28005207,0,0,0.056776400000000005,-0.291432016,0
417,Homework is beneficial,"Homework has little educational worth, and therefore is a waste of students' time","Homework has much educational worth, and therefore is not a waste of students' time",2.8739772,-2.9749613,0,0,2.2802729999999998,-2.5310102000000003,0,0,0.3429669999999998,-0.6946883000000001,0
418,Homework is beneficial,There is a lack of evidence that homework helps younger children,There is full of evidence that homework helps younger children,1.0891807,-0.9342166,0,0,-2.9992213,2.439283,1,0,3.5284637,-3.9334379,0
419,Homework is beneficial,Small children are not helped by having homework.,Small children are helped by having homework.,0.6396494,-0.5564213000000001,0,0,-3.5477117999999996,3.1426373,1,0,3.7822867000000002,-4.104133099999999,0
420,Homework is beneficial,Too much homework can be harmful,Too much homework can not be harmful,2.768155,-2.8528054,0,0,-2.7808146000000002,2.5763373,1,0,5.344492300000001,-5.6336200000000005,0
421,Homework is beneficial,Assigning large amounts of homework isn't good for students.,Assigning large amounts of homework is good for students.,2.0895996,-2.0702295,0,0,-3.5646458,3.2308682999999996,1,0,5.3204679,-5.6348753,0
422,Homework is beneficial,Too much homework is detrimental.,Too less homework is detrimental.,1.2477652,-1.1498704,0,0,-2.7686943999999998,2.7724028,1,0,4.020168,-3.9185647999999995,0
423,Homework is beneficial,Homework puts students off learning,Homework does not put students off learning,0.9608976999999999,-0.83068854,0,0,2.244504,-2.3351672000000003,0,0,-1.3742695000000005,1.41381546,1
424,The music that glorifies violence against women should be banned,It would be highly impractical to ban this music glorifying violence.,It would be highly practical to ban this music glorifying violence.,2.9005013,-3.0520878,0,0,-3.5171267999999998,3.1056103999999998,1,0,6.0061117,-6.5692146,0
425,The music that glorifies violence against women should be banned,It would not be at all practical to ban music glorifying violence.,It would be practical to ban music glorifying violence.,2.4156137,-2.487196200000001,0,0,-3.3378665,2.9414572999999997,1,0,5.3570709999999995,-5.825062700000001,0
426,The music that glorifies violence against women should be banned,Banning this music that glorifies violence is totally impractical.,Banning this music that glorifies violence is totally practical.,2.2398007,-2.2699902,0,0,-2.8524184,2.3562524,1,0,4.5960531,-5.1224086,0
427,The music that glorifies violence against women should be banned,It is not realistic to expect a ban of violent music,It is realistic to expect a ban of violent music,1.0165462,-0.95773244,0,0,-3.1793714,2.8741412,1,0,3.8906874,-4.13710384,0
428,The music that glorifies violence against women should be banned,"To ban this type of music encourages the viewing of women as helpless, victim figures.","To ban this type of music discourages the viewing of women as helpless, victim figures.",2.7799685,-2.8386655,0,0,2.4069214,-2.3419256,0,0,0.4380428999999997,-0.43174409999999996,0
429,The music that glorifies violence against women should be banned,Women would be seen as helpless victims if we banned this type of music.,Women would not be seen as helpless victims if we banned this type of music.,2.808704,-2.8879752,0,0,-0.027944702999999998,0.07449152,1,0,2.88319552,-2.9159199030000003,0
430,The music that glorifies violence against women should be banned, It would encourage the viewing of women as helpless victims if this type of music was banned., It would discourage the viewing of women as helpless victims if this type of music was banned.,2.871123,-2.9789553,0,0,3.1056898,-3.0512013,0,0,-0.1800782999999999,0.12673449999999997,1
431,The music that glorifies violence against women should be banned,Banning the music would only make women seen more like victims,Banning the music would not make women seen more like victims,2.8972592,-3.033003799999999,0,0,2.3581991,-2.3419485,0,0,0.5553107000000002,-0.6748046999999988,0
432,The music that glorifies violence against women should be banned,"By banning the music, women will continue to be viewed as helpless","By banning the music, women will stop to be viewed as helpless",2.8015845,-2.8754504,0,0,0.21215318,-0.24099258,0,0,2.5605919200000002,-2.66329722,0
433,The music that glorifies violence against women should be banned,It is dangerous to censor art.,It is safe to censor art.,2.6773787,-2.7369342,0,0,-0.90843546,0.5251585,1,0,3.2025371999999996,-3.64536966,0
434,The music that glorifies violence against women should be banned,Censoring art is extremely bad.,Censoring art is extremely good.,2.6997187,-2.7770545,0,0,-0.8094536,0.2018574,1,0,2.9015761,-3.5865081,0
435,The music that glorifies violence against women should be banned,Violent music can be listened to without people going out and doing what the music says.,Violent music can not be listened to without people going out and doing what the music says.,2.1188521,-2.110876,0,0,-1.1044875,0.8642075,1,0,2.9830596,-3.2153635000000005,0
436,The music that glorifies violence against women should be banned,Defending hip hop artists’ right to free speech,Taking away hip hop artists’ right to free speech,0.4112178,-0.32514232,0,0,-0.4815946,0.23545018,1,0,0.64666798,-0.80673692,0
437,The music that glorifies violence against women should be banned,everyone deserves free speech,Not everyone deserves free speech,1.6012797,-1.4704394,0,0,-1.9145366000000001,1.4853964,1,0,3.0866761,-3.384976,0
438,The music that glorifies violence against women should be banned,hip hop artists have a right to free speech,hip hop artists have no right to free speech,1.3678706,-1.1935296,0,0,-0.44275805,0.14470136,1,0,1.51257196,-1.6362876499999999,0
439,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","A tax exemption is a privilege, not a right. ","A tax exemption is a right, not a privilege. ",1.8802884,-1.8362904,0,0,0.83104795,-0.95721394,0,0,0.9230744599999999,-1.00524245,0
440,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt",The tax break given to churches restricts their freedom of speech because it deters pastors from speaking out for or against political candidates. ,The tax break given to churches does not restrict their freedom of speech even it deters pastors from speaking out for or against political candidates. ,0.010399759,0.0040468443,0,0,2.4623470000000003,-2.3888483,0,0,-2.378448541,2.4663938443,1
441,"Churches should (defined as churches, temples, mosques, synagogues, etc.) remain tax-exempt","Exempting churches from taxation costs the government billions of dollars in lost revenue, which it cannot afford, especially in tough economic times. ","Exempting churches from taxation costs the government billions of dollars in lost revenue, which it can afford, even in tough economic times. ",1.217658,-1.1449809,0,0,1.812175,-1.9455941000000003,0,0,-0.7279361000000004,0.6671941000000001,1
442,The penny should stay in circulation,The penny has practically no value and should be taken out of circulation just as other coins have been in US history,The penny has practically value and should not be taken out of circulation just as other coins have been in US history,0.25687203,-0.15680753,0,0,-1.0281734,0.7804303000000001,1,0,1.0373023300000002,-1.18498093,0
443,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Banning Strikes doesn't stop them, but hides them (non solvency)  ","Banning Strikes stop them, but doesn't hide them (solvency)  ",1.3413931,-1.2272453,0,0,1.4370968000000002,-1.4572927,0,0,-0.1158996000000001,0.20985150000000008,1
444,Workers in the Transport Sectors Should Be Banned From Going On Strike,"Bans don't stop strikes, they just force unions to use other means.","Bans do stop strikes, and they do not force unions to use other means.",1.0601287,-0.957174,0,0,1.6126972,-1.6698593999999998,0,0,-0.6097306999999998,0.6555232,1
445,Workers in the Transport Sectors Should Be Banned From Going On Strike,"A ban on unions wouldn't be effective, since the unions would just do something else.","A ban on unions would be effective, since the unions would not just do something else.",1.6946309,-1.5805569,0,0,0.61280274,-0.75415426,0,0,0.94047664,-0.9677541599999999,0
446,The use of atomic bombs against Hiroshima and Nagasaki was justified,Using atomic weapons in a populated area was not necessary.,Using atomic weapons in a populated area was necessary.,1.6937983,-1.6021087,0,0,-2.961475,2.5665337999999998,1,0,4.260332099999999,-4.563583700000001,0
447,The use of atomic bombs against Hiroshima and Nagasaki was justified,The bombing was wrong and not moral.,The bombing was correct and moral.,1.3314515,-1.2623327,0,0,-3.1138792,2.7498226000000003,1,0,4.0812741,-4.3762118999999995,0
448,The use of atomic bombs against Hiroshima and Nagasaki was justified,The legality and morality of the bombing is questionable.,The legality and morality of the bombing is unquestionable.,1.897439,-1.87211,0,0,-2.4532743,2.19945,1,0,4.096889,-4.3253843,0
449,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling and its negative effect on the environment are controversial topics.,Offshore drilling and its negative effect on the environment are not controversial topics.,2.6447415,-2.6760836,0,0,1.5277101999999998,-1.6743422,0,0,0.9703993,-1.1483734000000003,0
450,Open primaries are the most effective method of selecting candidates for elections,Open primaries will just make lobbying more prominent,Open primaries will just make lobbying less prominent,1.0010444,-0.8046923,0,0,1.2235942,-1.3644812,0,0,-0.3634367999999999,0.41890189999999994,1
451,Open primaries are the most effective method of selecting candidates for elections,Open primaries will lead to an increase in disputes internal to political parties,Open primaries will lead to an decrease in disputes internal to political parties,2.3282843,-2.326324,0,0,-2.7682203999999997,2.5000248,1,0,4.8283091,-5.0945444,0
452,Open primaries are the most effective method of selecting candidates for elections,Political parties will have more disputes with open primaries.,Political parties will have less disputes with open primaries.,2.9205554,-3.0337396,0,0,-0.5006761,0.5428141,1,0,3.4633694999999998,-3.5344157000000003,0
453,Open primaries are the most effective method of selecting candidates for elections,The primaries being open cause more internal friction.,The primaries being open cause less internal friction.,2.7588177,-2.8481336,0,0,-0.3113876,0.23749824,1,0,2.9963159399999997,-3.1595212000000004,0
454,Open primaries are the most effective method of selecting candidates for elections,"With open primaries, there will be more conflict withing the parties","With open primaries, there will be more conflict withing the parties",2.8985023,-3.00871,0,0,3.0423422,-3.2137822999999996,0,0,-0.31527999999999956,0.0336322,1
455,Open primaries are the most effective method of selecting candidates for elections,There will be more party infighting with open primaries,There will be less party infighting with open primaries,2.0343285,-1.9705313,0,0,-0.5053795,0.4462446,1,0,2.4805731,-2.4759108,0
456,Open primaries are the most effective method of selecting candidates for elections,Open primaries will distract and confuse the majority of the electorate,Open primaries will not distract and confuse the majority of the electorate,2.986475,-3.1788316,0,0,2.9565732000000002,-3.0242452999999996,0,0,-0.03777029999999959,-0.22225839999999986,0
457,Open primaries are the most effective method of selecting candidates for elections,Most people are confused by open primaries.,Few people are confused by open primaries.,2.9711637,-3.1135573,0,0,3.249635,-3.4227199999999995,0,0,-0.4515562999999996,0.13607769999999997,1
458,Open primaries are the most effective method of selecting candidates for elections,Open primaries are unnecessarily complex for most people.,Open primaries are necessarily complex for most people.,2.9091425,-3.0188894,0,0,3.1131232000000004,-3.2879848,0,0,-0.37884229999999963,0.09423380000000048,1
459,Open primaries are the most effective method of selecting candidates for elections,Open primaries are open to manipulation,Open primaries are not open to manipulation,2.2412138,-2.2568388,0,0,1.9674695,-2.0688562,0,0,0.17235760000000022,-0.28936930000000016,0
460,Open primaries are the most effective method of selecting candidates for elections,It's possible to manipulate open primaries.,It's impossible to manipulate open primaries.,2.726276,-2.7992797,0,0,3.088221,-3.2036830000000003,0,0,-0.47740700000000036,0.28894129999999985,1
461,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,The Taliban failed to provide good government for Afghanistan.,The Taliban succeeded to provide good government for Afghanistan.,1.2122879,-1.2429929,0,0,-2.7955136,2.4014533,1,0,3.6137411999999998,-4.0385065,0
462,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"The Taliban supports terrorist organizations, so they are not to be trusted. ","The Taliban supports terrorist organizations, but they are to be trusted. ",0.60909855,-0.5911935,0,0,-2.7903895,2.2927327,1,0,2.9018312500000003,-3.381583,0
463,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,you can not trust the taliban because of their support of terrorist groups. ,you can trust the taliban despite their support of terrorist groups. ,1.5044365,-1.4470751,0,0,-2.896287,2.4903362,1,0,3.9947727000000004,-4.3433621,0
464,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"The Taliban is a cruel and undemocratic regime, and so it should not be given any power.","The Taliban is a cruel and undemocratic regime, but it should be given any power.",2.1315558,-2.1389036,0,0,1.0005931000000001,-1.2273626,0,0,0.9041932000000001,-1.1383104999999998,0
465,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,the taliban should not be given power. ,the taliban should be given power. ,2.4054637,-2.4726627,0,0,-1.9695224999999998,1.7138944,1,0,4.1193580999999995,-4.4421852,0
466,Take a visit the Yasukuni Shrine,Honouring war criminals is wrong,Honouring war criminals is right,0.053187177,-0.04713486,0,0,-2.0186813000000003,1.535576,1,0,1.5887631770000001,-2.0658161600000002,0
467,Take a visit the Yasukuni Shrine,Visits sour relations ,Visits glad relations ,0.050088495,-0.090830676,0,0,-2.7662058,2.3733282000000004,1,0,2.4234166950000002,-2.8570364759999998,0
468,Gambling must be banned,It is impossible to effectively ban gambling,It is possible to effectively ban gambling,0.25125113,-0.266669,0,0,-3.6373396000000002,3.393732,1,0,3.64498313,-3.9040086,0
469,Gambling must be banned,Gambling is too popular to ban entirely.,Gambling is not too popular to ban entirely.,0.3276819,-0.20805097,0,0,2.779705,-2.6951107999999997,0,0,-2.3674288999999997,2.57165403,1
470,Religious symbols in public buildings must be banned,The banning of religious symbols in public could cause an outcry for other public bans.,The banning of religious symbols in public could not cause an outcry for other public bans.,1.7152629,-1.6148559,0,0,2.395309,-2.3186476000000003,0,0,-0.6033847000000003,0.7804531000000001,1
471,Religious symbols in public buildings must be banned,The banning of religious symbols in public will always be a controversial issue. ,The banning of religious symbols in public will not always be a controversial issue. ,2.5621343,-2.567406,0,0,1.9073933,-1.8404269,0,0,0.7217073999999999,-0.6600127,0
472,Any work that is not released under a creative commons license shouldn't be funded,Creative commons is not a good option for many government works,Creative commons is a good option for many government works,0.4815449000000001,-0.40168822,0,0,0.5206043,-0.91811544,0,0,-0.4365705399999999,0.11891608000000004,1
473,Inheritance tax should be raised to 100% for everyone born in the UK,Inheritance tax is too high and should be lowered.,Inheritance tax is too not high and should not be lowered.,2.8403873,-2.9719963,0,0,2.4182315,-2.4191775,0,0,0.4212098000000002,-0.5537647999999997,0
474,Inheritance tax should be raised to 100% for everyone born in the UK,"The inheritance tax is way too much now, it needs to be lowered.","The inheritance tax is way too less now, it needs to be higher.",1.745339,-1.6542511,0,0,1.3337481000000002,-1.429625,0,0,0.31571400000000005,-0.32050299999999976,0
475,Inheritance tax should be raised to 100% for everyone born in the UK,It would have unintended consequences,It would have intended consequences,2.958193,-3.1462617,0,0,3.3786568999999997,-3.5360699,0,0,-0.5778769000000001,0.23239519999999958,1
476,The EU should engage in further enlargement,Expansion would be unpopular.,Expansion would be popular.,2.8642762,-2.975978,0,0,-0.80727124,0.5452475,1,0,3.4095237,-3.78324924,0
477,The EU should engage in further enlargement,Enlarging the EU could cause controversy.,Enlarging the EU could not cause controversy.,2.9188905,-3.0744123,0,0,-0.70696616,0.72970074,1,0,3.64859124,-3.78137846,0
478,The EU should engage in further enlargement,Is the unpopularity of EU expansion worth its further enlargement?,Isn't the unpopularity of EU expansion worth its further enlargement?,2.3867388,-2.4384813,0,0,2.4374113,-2.5457554,0,0,-0.15901660000000017,-0.0010699999999999044,1
479,The EU should engage in further enlargement,Enlarging the EU could potentially cause financial problems for all involved.,Enlarging the EU could not potentially cause financial problems for all involved.,2.9692445,-3.140474,0,0,-1.8560704,1.6847588,1,0,4.654003299999999,-4.9965444,0
480,The EU should engage in further enlargement,Possible financial instability does not warrant the EU accepting new members.,Possible financial instability does warrant the EU accepting new members.,2.2845788,-2.3275607,0,0,-1.4710691,1.1715691000000001,1,0,3.4561479,-3.7986297999999996,0
481,The EU should engage in further enlargement,There will be an even greater brain drain from poorer countries to richer.,There will be an even greater brain drain from richer countries to poorer.,2.282084,-2.2539783,0,0,2.2352996,-2.384647,0,0,-0.1025630000000004,-0.01867870000000016,1
482,The EU should engage in further enlargement,Adding poorer countries to the EU will adversely impact the ones that  are more prosperous.,Adding poorer countries to the EU will not adversely impact the ones that  are more prosperous.,2.8596067,-2.988871,0,0,-1.6293703000000002,1.5905321000000001,1,0,4.4501388,-4.6182413,0
483,The EU should engage in further enlargement,Richer countries will not benefit from adding poorer countries to the EU.,Richer countries will benefit from adding poorer countries to the EU.,0.99163663,-0.8721809000000001,0,0,-3.3728237,2.8709377999999997,1,0,3.8625744299999996,-4.245004600000001,0
484,The EU should engage in further enlargement,Expansion will create conflicts of interest between members.,Expansion will not create conflicts of interest between members.,2.975024,-3.1360197,0,0,-0.5237966,0.47492588,1,0,3.44994988,-3.6598162999999997,0
485,The EU should engage in further enlargement,EU expansion could wreak havoc between its members.,EU expansion could not wreak havoc between its members.,2.943871,-3.0897415,0,0,-0.6687525,0.6236635,1,0,3.5675345000000003,-3.7584940000000002,0
486,The EU should engage in further enlargement,Enlarging the EU will have a more negative impact between its members.,Enlarging the EU will have a more positive impact between its members.,2.9370112,-3.0769744,0,0,-3.7662735,3.452405,1,0,6.3894162,-6.8432479,0
487,Private universities in the UK must be encouraged,Private Universities would risk reducing the quality of university degrees.,Private Universities would risk increasing the quality of university degrees.,0.60305536,-0.50403327,0,0,2.8043694,-2.973156,0,0,-2.37010064,2.3003361300000003,1
488,Private universities in the UK must be encouraged,Allowing universities to be guided by an invisible hand does more harm than good,Allowing universities to be guided by an invisible hand does more good than harm,1.8462558,-1.7762775,0,0,0.7289445999999999,-0.93694,0,0,0.9093158,-1.0473329,0
489,Private universities in the UK must be encouraged,The principle of the invisible hand does not benefit universities.,The principle of the invisible hand does benefit universities.,0.7807113,-0.7321439000000001,0,0,-1.1296754,0.7490609,1,0,1.5297722,-1.8618193,0
490,Private universities in the UK must be encouraged,Private universities would increase the divide between the rich and poor,Private universities would narrow the divide between the rich and poor,1.3960981,-1.2888381,0,0,-2.9608383,2.6428936000000003,1,0,4.0389917,-4.2496764,0
491,Sadomasochism must be decriminalized,The pursuit of pain for the purpose of achieving pleasure is an immoral act,The pursuit of pain for the purpose of achieving pleasure is not an immoral act,0.7519759,-0.6340462,0,0,2.891245,-3.0492177000000003,0,0,-2.2972418,2.2571988000000003,1
492,An international ban should be placed on the export of nuclear reactor technology,Countries with nuclear weapons have the ability to set their own agenda.,Countries with nuclear weapons do not have the ability to set their own agenda.,0.47082302,-0.12409843,0,0,0.5934931,-0.6825609,0,0,-0.21173788000000004,0.46939467,1
493,An international ban should be placed on the export of nuclear reactor technology,States with nuclear weapons are afforded more authority to set agendas at international levels.,States with nuclear weapons are not afforded more authority to set agendas at international levels.,0.34822798,0.02092202,0,0,0.34597513,-0.411829,0,0,-0.06360102000000001,0.36689715,1
494,An international ban should be placed on the export of nuclear reactor technology,All states have a right to nuclear self-defense.,Not all states have a right to nuclear self-defense.,0.61412275,-0.30687565,0,0,-2.0236883000000003,1.694459,1,0,2.30858175,-2.33056395,0
495,An international ban should be placed on the export of nuclear reactor technology,"all countries are entitled to self defense with nuclear weapons, even when they do not have the capacity to carry conventional weapons","Not all countries are entitled to self defense with nuclear weapons, especially when they do not have the capacity to carry conventional weapons",0.35953102,0.030179448,0,0,-2.3266487000000002,1.8364748,1,0,2.19600582,-2.296469252,0
496,An international ban should be placed on the export of nuclear reactor technology,"Disarmament is impossible, rendering efforts to disarm pointless and simply wasteful","Disarmament is possible, rendering efforts to disarm meaningful and valuable",0.66078204,-0.3188517,0,0,0.023713612999999998,-0.25326234,0,0,0.4075197,-0.295138087,0
497,An international ban should be placed on the export of nuclear reactor technology,Small countries would be able to pursue their independence without having to rely on larger countries.,Small countries would be able to pursue their independence with having to rely on larger countries.,0.3751046,-0.029605865,0,0,-2.2170367000000004,1.8130541,1,0,2.1881587,-2.2466425650000006,0
