,claims,perpectives,opposite,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
359,The use of atomic bombs against Hiroshima and Nagasaki was justified,Peace could have been reached via talks and negotiations.,Peace couldn't have been reached via talks and negotiations.,-1.2389349,1.6211628,1,0,1.2852566,-1.3225951,0.0,0.0,-2.5615300000000003,2.9064194,1
360,The use of atomic bombs against Hiroshima and Nagasaki was justified,Dropping atomic bombs could have been preferably avoided with peace talks.,Dropping atomic bombs couldn't have been preferably avoided with peace talks.,-0.6864763,0.79188883,1,0,2.5869392999999996,-2.7584455,0.0,0.0,-3.4449218000000004,3.3788281299999996,1
361,The use of atomic bombs against Hiroshima and Nagasaki was justified,A peaceful negotiation would have been a better option than setting off atomic bombs.,A peaceful negotiation would have been a worse option than setting off atomic bombs.,-0.1014029,0.16475636,1,0,-2.5801554,2.1268587,1.0,0.0,2.0254558,-2.41539904,0
362,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was not necessary to use atomic weapons on a population centre,It was necessary to use atomic weapons on a population centre,-0.10224229,0.05243868400000001,1,0,-3.2974973,2.9877164,1.0,0.0,2.88547411,-3.2450586159999997,0
363,The use of atomic bombs against Hiroshima and Nagasaki was justified,Bombing highly populated areas is wrong.,Bombing highly populated areas is right.,-0.44773358,0.50104356,1,0,-2.121784,1.7541196,1.0,0.0,1.30638602,-1.6207404399999998,0
364,The use of atomic bombs against Hiroshima and Nagasaki was justified,It is not required to bomb large cities.,It is required to bomb large cities.,-0.8673053,0.97107327,1,0,-2.8517237,2.5240831000000004,1.0,0.0,1.6567778000000004,-1.88065043,0
365,The use of atomic bombs against Hiroshima and Nagasaki was justified,The bombing was immoral and illegal,The bombing was moral and legal,-1.1318444,1.3818463,1,0,-2.8010302000000005,2.5028753,1.0,0.0,1.3710308999999998,-1.4191839000000004,0
366,The use of atomic bombs against Hiroshima and Nagasaki was justified,It was illegal to drop the bombs as they were.,It was legal to drop the bombs as they were.,-0.21701911,0.16647975,1,0,-1.7003973000000001,1.516634,1.0,0.0,1.29961489,-1.5339175500000002,0
367,The use of atomic bombs against Hiroshima and Nagasaki was justified,"Not only was the bombing illegal, it was morally wrong!","Not only was the bombing legal, it was morally right!",-1.1527706,1.403969,1,0,-1.0448766,0.70632356,1.0,0.0,-0.44644704,0.3590924,1
368,Oil Companies Should Not Be Allowed To Drill Offshore,Offshore drilling prevents environmentally-unfriendly effects ,Offshore drilling prevents environmentally-friendly effects ,-1.2766604,1.587329,1,0,1.4803177,-1.5278916,0.0,0.0,-2.804552,3.0676467,1
369,Oil Companies Should Not Be Allowed To Drill Offshore,The negative impact on the environment by oil company offshore drilling should be addressed.,The negative impact on the environment by oil company offshore drilling should not be addressed.,-1.9864205,2.6502757,1,0,2.068652,-2.1827254000000003,0.0,0.0,-4.1691459,4.7189277,1
370,Open primaries are the most effective method of selecting candidates for elections,Open primaries will lead to an intensification of lobbying activities,Open primaries will not lead to an intensification of lobbying activities,-0.2732032,0.37508902,1,0,2.592753,-2.646059,0.0,0.0,-2.9192622000000004,2.96784202,1
371,Open primaries are the most effective method of selecting candidates for elections,A result of open primaries will be increased activity in the lobbying.,A result of open primaries will not be increased activity in the lobbying.,-1.0077893,1.295103,1,0,1.2372811000000001,-1.3652913999999998,0.0,0.0,-2.3730807,2.5323841,1
372,Open primaries are the most effective method of selecting candidates for elections,Lobbyists will increase their activity if open primaries exist.,Lobbyists will decrease their activity if open primaries exist.,-1.8376082,2.4218888,1,0,2.6427902999999997,-2.721572,0.0,0.0,-4.5591802,5.064679099999999,1
373,Open primaries are the most effective method of selecting candidates for elections,Allowing open primaries will only encourage more lobbying ,Allowing open primaries will not encourage more lobbying ,-0.47704384,0.536281,1,0,1.4195928999999998,-1.4787962,0.0,0.0,-1.95584004,1.9558738999999998,1
374,Open primaries are the most effective method of selecting candidates for elections,Open primaries can be manipulated.,Open primaries can not be manipulated.,-1.2163502,1.6326845,1,0,-3.2774843999999996,2.7918353,1.0,0.0,1.5754850999999999,-1.6447998999999995,0
375,NATO countries and the government of Afghanistan should negotiate a power-sharing deal with the Taliban,"Afghan history shows failings of foreign invasion, so this campaign is also doomed to failure.  ","Afghan history shows success of foreign invasion, so this campaign is also easy to success.  ",-0.5739639,0.6146897,1,0,-1.7703613999999999,1.6638408,1.0,0.0,1.0898769000000001,-1.1556716999999999,0
376,Gabon hosting the Africa Cup of Nations was a good thing,Empty seats,Full seats,-0.293861,0.29959962,1,0,-1.3080406999999998,0.91526705,1.0,0.0,0.62140605,-1.0084410799999999,0
377,Gabon hosting the Africa Cup of Nations was a good thing,Cost could be spent on other things,Cost could be spent on no other things,-0.9731588,1.2088088,1,0,-1.3571861,1.1416168,1.0,0.0,0.168458,-0.14837730000000016,0
378,Take a visit the Yasukuni Shrine,"War criminals should not be honored, even after they're dead.","War criminals should be honored, even before they're dead.",-0.35552633,0.34514046,1,0,1.7233019,-1.8969405,0.0,0.0,-2.25246683,2.06844236,1
379,Gambling must be banned,Trying to ban gambling is a waste of time.,Trying to ban gambling is not a waste of time.,-0.27310634,0.24609514,1,0,-2.4989545,2.0032558000000003,1.0,0.0,1.7301494600000002,-2.25285936,0
380,Gambling must be banned,Casinos create positive economic effects in the communities that host them,Casinos create negative economic effects in the communities that host them,-0.32732677,0.3054877,1,0,-2.4700284,2.0131788,1.0,0.0,1.68585203,-2.1645407,0
381,Gambling must be banned,Many communities benefit from the income from casinos.,Many communities suffer from the income from casinos.,-0.1657438,0.19067013,1,0,1.8158182,-2.0749869999999997,0.0,0.0,-2.2407307999999997,2.00648833,1
382,Gambling must be banned,Casinos support local communities financially.,Casinos do harm to local communities financially.,-0.58081686,0.5875547,1,0,0.60330766,-0.7941776999999999,0.0,0.0,-1.3749945599999998,1.1908623600000001,1
383,Gambling must be banned,Gambling is simply a leisure pursuit,Gambling is not simply a leisure pursuit,-0.42946398,0.44784856,1,0,-1.4050488,0.96869886,1.0,0.0,0.53923488,-0.9572002400000001,0
384,Faith schools must be banned,Creates animosity towards religious groups,Creates no animosity towards religious groups,-1.1192231,1.3515028,1,0,2.3399862999999996,-2.342418,0.0,0.0,-3.4616410999999996,3.6914890999999996,1
385,Religious symbols in public buildings must be banned,"If you ban one thing, you have to ban lots of things.","If you ban one thing, you don't have to ban lots of things.",-0.48227203,0.48415908,1,0,1.3304632,-1.3102815,0.0,0.0,-1.7925535300000002,1.81462228,1
386,Religious symbols in public buildings must be banned,Banning religious symbols in public could lead to the banning of public political affiliation symbols.,Banning religious symbols in public could not lead to the banning of public political affiliation symbols.,-0.5995653000000001,0.7266184,1,0,-0.67483723,0.3635869,1.0,0.0,-0.2359784000000001,0.05178117000000004,1
387,Religious symbols in public buildings must be banned,Banning religious symbols is just a way of unfairly targeting people.,Banning religious symbols is not just a way of unfairly targeting people.,-1.0827194,1.3697069,1,0,0.5875060999999999,-0.85464066,0.0,0.0,-1.93736006,1.9572129999999999,1
388,Religious symbols in public buildings must be banned,Religious symbols in public offend some people. ,Religious symbols in public offend no one. ,-0.7819272,0.91260123,1,0,0.7425440999999999,-0.97097117,0.0,0.0,-1.75289837,1.6551453299999999,1
389,Any work that is not released under a creative commons license shouldn't be funded,Government tends not to like creative commons.,Government tends to like creative commons.,-0.29978663,0.2824343,1,0,1.0403848,-1.231121,0.0,0.0,-1.53090763,1.3228191,1
390,Any work that is not released under a creative commons license shouldn't be funded,It's best for government not to use creative commons as an option. ,It's best for government to use creative commons as an option. ,-0.21377295,0.17875782,1,0,-0.7745643,0.51754147,1.0,0.0,0.30376852,-0.59580648,0
391,Inheritance tax should be raised to 100% for everyone born in the UK,Who says the government will spend the money well?,People say the government will spend the money well?,-1.9216297,2.5670395,1,0,2.421749,-2.5682359,0.0,0.0,-4.4898656,4.9887885,1
392,Inheritance tax should be raised to 100% for everyone born in the UK,What makes you think that money would be wisely spent?,What makes you think that money would not be wisely spent?,-2.037533,2.6824722,1,0,1.7953386999999998,-1.9080633999999999,0.0,0.0,-3.9455963999999994,4.4778109,1
393,Inheritance tax should be raised to 100% for everyone born in the UK,Are you assuming the government would handle the money properly?,Are you assuming the government would not handle the money properly?,-1.7261376,2.3010478,1,0,2.3992343,-2.3793516,0.0,0.0,-4.1054892,4.7002821,1
394,Inheritance tax should be raised to 100% for everyone born in the UK,The inheritance tax is too much as it is and should be reduced.,The inheritance tax is not too much as it is and should not be reduced.,-0.3734268,0.44890445,1,0,-0.3052144,0.18379238,1.0,0.0,-0.18963442,0.14369005,1
395,Inheritance tax should be raised to 100% for everyone born in the UK,Not everyone who passes on cash in their will is a millionaire,Everyone who passes on cash in their will is a millionaire,-0.5980409000000001,0.72354895,1,0,1.9818639999999998,-2.1192312,0.0,0.0,-2.7172721,2.70541295,1
396,Inheritance tax should be raised to 100% for everyone born in the UK,People have a right to pass on the money they earned through hard work,People have no right to pass on the money they earned through hard work,-1.9834325,2.6158364,1,0,-3.3092666,2.9071865000000003,1.0,0.0,0.9237540000000004,-0.6934301999999999,0
397,The EU should engage in further enlargement,The European Union is no longer in a financial position to be taking in new members.,The European Union is in a financial position to be taking in new members.,-0.36351076,0.36222094,1,0,-3.4673394999999996,3.1565727999999997,1.0,0.0,2.7930620399999997,-3.1051185599999997,0
398,Sadomasochism must be decriminalized,It is not possible to meaningfully consent to sadomasochistic sex,It is possible to meaningfully consent to sadomasochistic sex,-0.4616758,0.4649677,1,0,2.9317912999999995,-3.0706592,0.0,0.0,-3.5323350000000002,3.3967589999999994,1
399,An international ban should be placed on the export of nuclear reactor technology,Public acknowledgement of the right to nuclear deterrence will benefit the public regulation of nuclear weapons generally,Public acknowledgement of the right to nuclear deterrence will harm the public regulation of nuclear weapons generally,-0.82101065,1.1102443,1,0,0.040006257999999996,-0.10427602,0.0,0.0,-0.92528667,1.150250558,1
400,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons give states valuable agenda-setting power on the international stage,Nuclear weapons give states no agenda-setting power on the international stage,-0.15926036,0.45952535,1,0,-1.2279837,0.8412424000000001,1.0,0.0,0.6819820400000001,-0.76845835,0
401,An international ban should be placed on the export of nuclear reactor technology,"All countries have a right to defend themselves with nuclear weapons, even when they lack the capacity in conventional weapons","No countries have a right to defend themselves with nuclear weapons, even when they lack the capacity in conventional weapons",0.089608885,0.24686229,1,0,1.4947991000000003,-1.6144333,0.0,0.0,-1.5248244149999999,1.7416613900000002,1
402,An international ban should be placed on the export of nuclear reactor technology,To use  nuclear weapons in defense of the nation is lawful for all countries.,To use  nuclear weapons in defense of the nation is not lawful for all countries.,-0.2759279000000001,0.50559276,1,0,-0.44784752,0.22727460000000002,1.0,0.0,-0.048653300000000094,0.057745239999999975,1
403,An international ban should be placed on the export of nuclear reactor technology,"countries have to right to self defense with nuclear weapons, even when they lack capacity in conventional weapon","countries don't have to right to self defense with nuclear weapons, even when they lack capacity in conventional weapon",0.14531612,0.24695992,1,0,-1.7216877,1.297045,1.0,0.0,1.44236112,-1.4747277799999998,0
404,An international ban should be placed on the export of nuclear reactor technology,No country has an inherent right to invade or use aggression against another.,Every country has an inherent right to invade or use aggression against another.,-0.80051434,0.9950211999999999,1,0,-1.3697363999999999,1.0447354,1.0,0.0,0.24422106,-0.3747151999999999,0
405,An international ban should be placed on the export of nuclear reactor technology,"Small countries would no longer need the protection of larger ones, so could become more politically independent.","Small countries would always need the protection of larger ones, so could become more politically dependent.",-0.52550304,0.66964144,1,0,-0.8673859,0.67743963,1.0,0.0,0.15193658999999993,-0.19774446,0
406,An international ban should be placed on the export of nuclear reactor technology,"Disarmament would actually cause increased insecurity among nations, as there can never be any guarantee that a nation has disarmed","Disarmament would actually cause increased security among nations, as there can always be any guarantee that a nation has disarmed",-0.51118755,0.5396098000000001,1,0,0.36513874,-0.39274000000000003,0.0,0.0,-0.9039275500000001,0.9047485400000002,1
407,An international ban should be placed on the export of nuclear reactor technology,Thus the super power model will be broken and small countries will be finally given the chance to have political independence without the need of protection from a ‘big brother’.,Thus the super power model will be established and small countries will never be given the chance to have political independence without the need of protection from a ‘big brother’.,-0.66346467,0.85795826,1,0,0.5255924,-0.63879675,0.0,0.0,-1.30226142,1.38355066,1
408,An international ban should be placed on the export of nuclear reactor technology,All the people worldwide have the same rights and are equal to one another. ,Not all the people worldwide have the same rights and are not equal to one another. ,-0.24757326,0.5049283,1,0,-2.1416545,1.7464145,1.0,0.0,1.49884124,-1.6367262,0
409,An international ban should be placed on the export of nuclear reactor technology,The pursuit of nuclear defence (respectively the possession of nuclear weapons) by more countries is a guarantee for peace. ,The pursuit of nuclear defence (respectively the possession of nuclear weapons) by more countries is a guarantee for war. ,-0.5230170999999999,0.61212134,1,0,-0.15984927,-0.26518655,0.0,0.0,-0.7882036499999999,0.45227206999999997,1
410,An international ban should be placed on the export of nuclear reactor technology,any conflict will rapidly de-escalate,any conflict will rapidly escalate,-0.72422826,0.9666521999999999,1,0,-1.3645098,0.92483336,1.0,0.0,0.2006051000000001,-0.39785760000000014,0
411,An international ban should be placed on the export of nuclear reactor technology,Nuclear weapons will rapidly de-escalate conflicts.,Nuclear weapons will rapidly escalate conflicts.,-0.6419175,0.8890734,1,0,0.74195975,-0.7841130000000001,0.0,0.0,-1.4260305,1.63103315,1
412,An international ban should be placed on the export of nuclear reactor technology,Conflicts can be circumvented with nuclear weapons,Conflicts can not be circumvented with nuclear weapons,-0.6156204000000001,0.8415867,1,0,0.8864709999999999,-0.81033355,0.0,0.0,-1.42595395,1.7280577,1
413,Have no elections rather than sham elections,Even a sham election demonstrates what the people want,A sham election does not demonstrate what the people want,-0.74869317,0.9344120000000001,1,0,0.29132837,-0.35526118,0.0,0.0,-1.10395435,1.22574037,1
414,Have no elections rather than sham elections,The peoples desires will always be conveyed even in false elections.,The peoples desires will never be conveyed even in false elections.,-1.0972228,1.3515247,1,0,-0.011204158999999998,-0.118975274,0.0,0.0,-1.216198074,1.3403205409999999,1
415,Have no elections rather than sham elections,Some kind of election is more likely to lead to real democracy than no election,Some kind of election is unlikely to lead to real democracy than no election,-0.32619134,0.354924,1,0,-0.65864456,0.5054549,1.0,0.0,0.17926356000000004,-0.30372056000000003,0
416,Have no elections rather than sham elections,Having elections is beneficial to the end result of democracy.,Having elections is harmful to the end result of democracy.,-0.9691033000000001,1.2253064,1,0,1.2888721,-1.3995526000000003,0.0,0.0,-2.3686559000000003,2.5141785,1
417,Polls are accurate predictors of election results,"The only accurate poll is the exit poll, as evidenced through history","The accurate poll is definayely not the exit poll, as evidenced through history",-0.88755715,1.0744098,1,0,-3.269866,2.9705543999999997,1.0,0.0,2.0829972499999996,-2.1954561999999997,0
418,Polls are accurate predictors of election results,Exit polls have been shown to be the only accurate predictor of races.,Exit polls have been shown to be the only accurate predictor of races.,-0.39842242,0.4605583,1,0,-2.98778,2.8696299,1.0,0.0,2.47120748,-2.5272217,0
419,Polls are accurate predictors of election results,"Not all polls are accurate, except for exit poll. ","All polls are accurate, except for exit poll. ",-1.9599652,2.568717,1,0,2.4098224999999998,-2.5128691,0.0,0.0,-4.472834300000001,4.9785395,1
420,Polls are accurate predictors of election results,History has proven that exit poll is the only effective poll. ,History has proven that exit poll is the only ineffective poll. ,-0.68915737,0.824419,1,0,1.3484909999999999,-1.3996062,0.0,0.0,-2.0887635700000002,2.17291,1
421,Polls are accurate predictors of election results,"People might change their mind after polling, leading to different vote results. ","People would not change their mind after polling, leading to same vote results. ",-0.36464354,0.47610036,1,0,-0.0974778,-0.10875259,0.0,0.0,-0.47339612999999997,0.37862256,1
422,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God,Numbers Are Not Real but Quatities Are.,Quatities Are Not Real but Numbers Are.,-0.55812323,0.57384026,1,0,2.3586175,-2.3905897,0.0,0.0,-2.94871293,2.9324577599999997,1
423,There Is a Mathematical Miracle in the Quran That Proves It Is the Word of God,You can do the same kind of thing with any lengthy book (Moby Dick is famously often used),You can not do the same kind of thing with any lengthy book (Moby Dick is famously often used),-1.9323009,2.5717964,1,0,-0.18071653,0.043939757999999995,1.0,0.0,-1.888361142,2.3910798700000004,1
424,Water Should Be Owned And Supplied By The State,Terrifying is the idea of state owned water.,Terrifying is the idea of none state owned water.,-0.9730681000000001,1.1670781,1,0,-1.3629227,0.96417516,1.0,0.0,-0.008892940000000071,-0.19584460000000004,0
425,Water Should Be Owned And Supplied By The State,What to do with the poorest of the world?,No need to concern the poorest of the world.,-1.0137026,1.2697227,1,0,-3.549152,3.1068903999999997,1.0,0.0,2.0931878,-2.2794293,0
426,Water Should Be Owned And Supplied By The State,What can be done for the world's most impoverished?,A lot can be done for the world's most impoverished.,-1.9469241,2.60703,1,0,-3.0970597,2.583777,1.0,0.0,0.6368529,-0.4900297,0
427,Water Should Be Owned And Supplied By The State,What can possibly be done on behalf of the world's poorest citizens?,A lot can possibly be done on behalf of the world's poorest citizens?,-0.4271215999999999,0.4667829000000001,1,0,-0.34025264,-0.08501588,1.0,0.0,-0.5121374799999999,0.12653026000000012,1
428,Hillary Clinton would make a better president for America,Obama is more willing to do what is right for the country,Obama is more willing to do what is bad for the country,-2.073231,2.689276,1,0,2.3555832000000003,-2.4755607000000004,0.0,0.0,-4.548791700000001,5.0448592,1
429,Hillary Clinton would make a better president for America,Obama would make sacrifices for the greater good.,Obama would not make sacrifices for the greater good.,-1.5378063,2.0410738,1,0,2.2764707000000004,-2.4697942999999998,0.0,0.0,-4.0076006,4.3175445,1
430,Hillary Clinton would make a better president for America,Obama is more invested in the health of the nation.,Obama is less invested in the health of the nation.,-1.9676499,2.5929518,1,0,0.56366044,-0.7633819000000001,0.0,0.0,-2.7310318000000002,3.15661224,1
431,Hillary Clinton would make a better president for America,Clinton seems prideful and vain.,Clinton dosen't seem prideful and vain.,-0.45473695,0.47199917,1,0,-1.7576773,1.3925073000000001,1.0,0.0,0.9377703500000001,-1.28567813,0
432,Online gambling has to be banned,Cant enforce an online gambling ban,Need to enforce an online gambling ban,-0.79782826,0.96115094,1,0,-0.6820701,0.5786236,1.0,0.0,-0.21920465999999994,0.27908084,1
433,Online gambling has to be banned,Government only objects to online gambling because they dont benefit,Government objects to online gambling not because they dont benefit,-0.7228646,0.7958018,1,0,0.59062153,-0.5664596,0.0,0.0,-1.2893241999999998,1.38642333,1
434,Online gambling has to be banned,"If the Government could receive tax dollars on online gambling, they would support it.","Even if the Government could receive tax dollars on online gambling, they would not support it.",-0.884216,1.101321,1,0,1.4581927,-1.4916181999999998,0.0,0.0,-2.3758342,2.5595137,1
435,Online gambling has to be banned,Government officials only oppose online gambling because it is not taxed.,Government officials oppose online gambling not because it is not taxed.,-0.06942092,0.09612281,1,0,-2.42762,1.9450606,1.0,0.0,1.87563968,-2.3314971900000003,0
436,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,"By reducing the number of sharks in the ocean for soup, the number of attacks on humans is reduced","By reducing the number of sharks in the ocean for soup, the number of attacks on humans is increased",-1.9819329,2.634579,1,0,1.1108278,-1.166706,0.0,0.0,-3.1486389,3.7454068,1
437,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing sharks in moderation through quotas would allow the shark fin soup trade to continue.,Killing sharks in moderation through quotas would not allow the shark fin soup trade to continue.,-0.21819524,0.18962969,1,0,-1.5735662000000001,1.2220358,1.0,0.0,1.00384056,-1.38393651,0
438,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Killing sharks in moderations by way of quotas allows shark fin soup trade to continue.,Killing sharks in moderations by way of quotas allows shark fin soup trade to discontinue.,-0.68396246,0.7738736999999999,1,0,1.8079834,-1.7555281999999999,0.0,0.0,-2.4394906599999997,2.5818570999999997,1
439,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Shark fin soup trade can continue due to quotas making shark kills in moderation.,Shark fin soup trade can not continue due to quotas making shark kills in moderation.,-0.94063365,1.1509502,1,0,-0.5277965,0.30815682,1.0,0.0,-0.63247683,0.6231537,1
440,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Not allowing Shark's fin soup will just put it on the black market,Not allowing Shark's fin soup will not put it on the black market,-0.44054356,0.4406013,1,0,0.833566,-0.91165423,0.0,0.0,-1.35219779,1.2741673,1
441,A Ban on Shark Fin Soup Is Necessary to Protect the Shark from Extinction,Making laws against shark's fin soup will just put it on the black market.,Making laws against shark's fin soup will not put it on the black market.,-0.40312088,0.4018703,1,0,2.592507,-2.6639513999999997,0.0,0.0,-3.0670722799999997,2.9943773,1
442,Governments Should Put Wealth Redistribution Ahead Of Wealth Creation,Redistribution is a moral anathema.,Redistribution is not a moral anathema.,-1.80211,2.3926888,1,0,-2.1532482999999996,1.7252154,1.0,0.0,-0.07689460000000015,0.2394405000000006,1
443,Show the darker side of the formation of the nation,Damages the country’s reputation,Builds the country’s reputation,-0.91245365,1.1111794,1,0,1.9891999,-2.038221,0.0,0.0,-2.95067465,3.1003793,1
444,The ICC should have its own enforcement arm,The relations of the ICC and state parties would deteriorate if the ICC had its own enforcement arm.,The relations of the ICC and state parties would not deteriorate if the ICC had its own enforcement arm.,-1.8982737,2.5730286,1,0,2.4241815,-2.4245014,0.0,0.0,-4.3227751,4.9972101,1
445,The 2022 Football World Cup must be moved to the winter,It would Interfere with other competitions,It would not Interfere with other competitions,-0.9904924999999999,1.206832,1,0,-0.47680828,0.45300367,1.0,0.0,-0.5374888299999998,0.7300237199999999,1
446,The 2022 Football World Cup must be moved to the winter,It would cause interference as concerning other competitions.,It would not cause interference as concerning other competitions.,-0.17226948,0.16847306,1,0,-1.8830068,1.7416413,1.0,0.0,1.56937182,-1.71453374,0
447,The 2022 Football World Cup must be moved to the winter,It wouldn't be just to move now for the other bidders.,It would be just to move now for the other bidders.,-0.3880975,0.3935877,1,0,0.6000864,-0.67154926,0.0,0.0,-1.0596467600000001,0.9936741,1
448,physical fitness is better than mental fitness,Mental health can impact on physical health,Mental health can not impact on physical health,-0.62728024,0.7736771,1,0,0.59320045,-0.81955785,0.0,0.0,-1.44683809,1.3668775499999999,1
449,physical fitness is better than mental fitness,Depends on your goals in life.,Despite your goals in life.,-0.112921715,0.12304021,1,0,0.35864618,-0.45869038,0.0,0.0,-0.571612095,0.48168638999999996,1
450,The threat of Climate Change is exaggerated,"Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years. ","Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is outsides the bounds of natural temperature fluctuations over the past 3,000 years. ",-1.4150158,1.8794949,1,0,-1.4184992,0.93143356,1.0,0.0,-0.48358223999999994,0.4609957,1
451,The threat of Climate Change is exaggerated,Lack of scientific understanding,Full of scientific understanding,-0.92904854,1.0991192,1,0,-2.2221847,1.7731796999999998,1.0,0.0,0.8441311599999998,-1.1230655,0
452,The threat of Climate Change is exaggerated,Predictions of accelerating human-caused climate change are based upon computerized climate models that are inadequate and incorrect. ,Predictions of accelerating human-caused climate change are based upon computerized climate models that are adequate and correct. ,-0.6658474,0.72929883,1,0,-1.9351474999999998,1.4961933,1.0,0.0,0.8303459000000001,-1.20584867,0
453,The threat of Climate Change is exaggerated,Computerized models produce inadequate and incorrect results in predictions of accelerating human-caused climate change.,Computerized models produce adequate and correct results in predictions of accelerating human-caused climate change.,-0.21090288,0.18133603,1,0,0.14412475,-0.2978226,0.0,0.0,-0.50872548,0.32546078,1
454,The threat of Climate Change is exaggerated,"The acidity levels of the oceans are within past natural levels, and the current rise in acidity is a natural fluctuation, not the result of human caused climate change. ","The acidity levels of the oceans are within past natural levels, and the current rise in acidity is not a natural fluctuation, but the result of human caused climate change. ",-0.7519188,0.88039875,1,0,-1.7258218999999997,1.3595118999999998,1.0,0.0,0.6075930999999998,-0.8454231499999997,0
455,The threat of Climate Change is exaggerated,"Rising levels of atmospheric CO2 do not necessarily cause global warming, which contradicts the core thesis of human-caused climate change. ","Rising levels of atmospheric CO2 do necessarily cause global warming, which supports the core thesis of human-caused climate change. ",-0.5777485,0.5957511,1,0,0.78265196,-0.84346074,0.0,0.0,-1.42120924,1.3784030600000001,1
456,The threat of Climate Change is exaggerated,"It is natural for glaciers to grow and recede, which does not necessarily have to do with human activities.  ","It is not natural for glaciers to grow and recede, which necessarily have to do with human activities.  ",-0.045010604,0.06960356,1,0,-0.40749303,0.25464365,1.0,0.0,0.209633046,-0.33788946999999997,0
457,The threat of Climate Change is exaggerated,Glaciers grow and recede by nature. Humans aren't responsible for it. ,Glaciers grow and recede by humans. Humans are responsible for it. ,-0.44054028,0.44031537,1,0,-1.1123854,0.8780056999999999,1.0,0.0,0.4374654199999999,-0.67207003,0
458,The agreement between Russia and Great Britain in 1907 was inevitable,International level: Anglo-German Alliance possibility,International level: No Anglo-German Alliance possibility,-0.76376677,0.84796304,1,0,2.1514735000000003,-2.3579924,0.0,0.0,-3.1217591700000002,2.9994365400000005,1
459,The agreement between Russia and Great Britain in 1907 was inevitable,The UK and Germany had the potential to create an alliance in the early 1900's.,The UK and Germany didn't have the potential to create an alliance in the early 1900's.,-1.2449666,1.631951,1,0,2.6196327,-2.6863499,0.0,0.0,-3.9313165000000003,4.251583699999999,1
460,The agreement between Russia and Great Britain in 1907 was inevitable,An Anglo-German alliance at the international level is a distinct possibility.,An Anglo-German alliance at the international level is not a distinct possibility.,-0.738053,0.83292365,1,0,-1.1992357,0.9317134,1.0,0.0,0.19366040000000007,-0.36631205,0
461,The agreement between Russia and Great Britain in 1907 was inevitable,International level: Anglo Russian Competition,International level: No Anglo Russian Competition,-0.63551974,0.6871352,1,0,-1.5741811,1.2952656999999999,1.0,0.0,0.6597459599999999,-0.8870459000000002,0
462,The right to asylum should not be absolute,We must practice what we preach,We must not practice what we preach,-0.23371743,0.17135571,1,0,-0.15466687,0.058811124000000006,1.0,0.0,-0.174906306,0.016688839999999983,1
463,"We must be a libertarian; right or left, right or wrong",Libertarians want a world where everyone fends for themselves.,Libertarians want a world where no one fends for themselves.,-1.1778495,1.5396255,1,0,0.52911764,-0.62686425,0.0,0.0,-1.80471375,2.06874314,1
464,"We must be a libertarian; right or left, right or wrong",Libertarianism only works – even in theory – if you start off with a level pl,Libertarianism not only works – even in theory – if you start off with a level pl,-1.0566062,1.3080618,1,0,1.4061083,-1.5140966999999999,0.0,0.0,-2.5707028999999997,2.7141701,1
465,"We must be a libertarian; right or left, right or wrong","Libertarians have no policy ideas, but still want to be able to criticize others. ","Libertarians have policy ideas, and do not want to be able to criticize others. ",-0.26714534,0.25053126,1,0,2.6606544999999997,-2.6272900000000003,0.0,0.0,-2.8944353400000002,2.9111857599999995,1
466,"We must be a libertarian; right or left, right or wrong","Libertarianism is a movement led by people who have no ideas on how to fix things, but criticize those that do.","Libertarianism is not a movement led by people who have no ideas on how to fix things, but criticize those that do.",-0.9113870999999999,1.0644073,1,0,-1.5263811,1.4013093,1.0,0.0,0.4899222000000002,-0.4619738,0
467,German prosecutors should investigate NSA surveillance of Angela Merkel,Will the investigation get anywhere; who should be prosecuted?,The investigation gets anywhere; Someone is prosecuted.,-0.1846792,0.22598244,1,0,1.7910018,-1.9477779999999998,0.0,0.0,-2.1324571999999997,2.01698424,1
468,German prosecutors should investigate NSA surveillance of Angela Merkel,Will the investigation bear fruit? Will someone be prosecuted?,The investigation bear fruit? Someone will be prosecuted?,-0.34502178,0.33129084,1,0,-0.56559116,0.3633307,1.0,0.0,0.018308920000000006,-0.23430032,0
469,There is life on other planets,"NO,NO SOLID PROOF","Yes, Enough SOLID PROOF",-0.7006481,0.83367497,1,0,-3.1701941000000002,2.815571,1.0,0.0,2.1149229,-2.33651913,0
