,claims,perpectives,opposite_auto,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
1164,The threat of Climate Change is exaggerated,"Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is within the bounds of natural temperature fluctuations over the past 3,000 years. ","Earth's climate has always warmed and cooled, and the 20th century rise in global temperature is not within the bounds of natural temperature fluctuations over the past 3,000 years.",-1.4150158,1.8794949,1,0,0.564967,-0.6415831,0,0,-2.0565989,2.4444619000000003,1
1165,The threat of Climate Change is exaggerated,More than one thousand scientists disagree that human activity is primarily responsible for global climate change. ,Less than one thousand scientists disagree that human activity is primarily responsible for global climate change.,0.09504981,-0.06971009,0,0,-0.51836586,0.283615,1,0,0.37866481,-0.5880759499999999,0
1166,The threat of Climate Change is exaggerated,Global warming caused by human-produced greenhouse gases is causing the Arctic ice cap to melt at an increasing rate. ,Global warming caused by human-produced greenhouse gases is not causing the Arctic ice cap to melt at an increasing rate.,-1.3053147,1.6991302,1,1,1.632639,-1.6166971,0,1,-2.9220118,3.3317692,1
1167,The threat of Climate Change is exaggerated,Predictions of accelerating human-caused climate change are based upon computerized climate models that are inadequate and incorrect. ,Predictions of accelerating human-caused climate change are not based upon computerized climate models that are inadequate and incorrect.,-0.6658474,0.72929883,1,0,2.5469246,-2.51542,0,0,-3.1812674000000003,3.27622343,1
1168,The threat of Climate Change is exaggerated,"Deep ocean currents, not human activity, are a primary driver of natural climate warming and cooling cycles. ","Deep ocean currents, human activity, are a primary driver of natural climate warming and cooling cycles.",0.7332582,-0.64008474,0,0,-1.6811372,1.3892416,1,0,2.1224998,-2.32122194,0
1169,The threat of Climate Change is exaggerated,Ocean acidity levels are increasing at an unprecedented rate that can only be explained by human activity. ,Ocean acidity levels are not increasing at an unprecedented rate that can only be explained by human activity.,-1.7237711,2.3214338,1,1,-0.98703986,0.60527164,1,1,-1.11849946,1.33439394,1
1170,The threat of Climate Change is exaggerated,Oceanic acidity is increasing too much to be natural.,Oceanic acidity is not increasing too much to be natural.,-1.3223512,1.6862249,1,1,-0.40358192,0.0051794914,1,1,-1.3171717085999999,1.28264298,1
1171,The threat of Climate Change is exaggerated,The acidity of the oceans is increasing too much to be a natural phenomenon.,The acidity of the oceans is not increasing too much to be a natural phenomenon.,-1.7153418,2.2677364,1,1,-1.1084794,0.6818741,1,1,-1.0334677,1.159257,1
1172,The threat of Climate Change is exaggerated,The specific type of CO2 that is increasing in earth's atmosphere can be directly connected to human activity. ,The specific type of CO2 that is not increasing in earth's atmosphere can be directly connected to human activity.,-1.1861885,1.562494,1,1,-0.894576,0.6971968000000001,1,1,-0.48899170000000003,0.667918,1
1173,The threat of Climate Change is exaggerated,"The rise in atmospheric CO2 over the last century was clearly caused by human activity, as it occurred at a rate much faster than natural climate changes could produce. ","The rise in atmospheric CO2 over the last century was clearly caused by human activity, as it occurred at a rate little faster than natural climate changes could produce.",-0.98522043,1.2342143,1,1,-1.7736878,1.4889615,1,1,0.50374107,-0.5394734999999999,0
1174,The threat of Climate Change is exaggerated,"The acidity levels of the oceans are within past natural levels, and the current rise in acidity is a natural fluctuation, not the result of human caused climate change. ","The acidity levels of the oceans are within past natural levels, and the current rise in acidity is a natural fluctuation, the result of human caused climate change.",-0.7519188,0.88039875,1,0,-0.372374,0.1769084,1,0,-0.5750104,0.50802475,1
1175,The threat of Climate Change is exaggerated,Overwhelming scientific consensus says human activity is primarily responsible for global climate change.,Overwhelming scientific consensus says human activity is not primarily responsible for global climate change.,-1.4321988,1.8768172,1,1,-0.8826414,0.6528278000000001,1,1,-0.779371,0.9941758,1
1176,The threat of Climate Change is exaggerated,"Dramatic changes in precipitation, such as heavier storms and less snow, are another sign that humans are causing global climate change. ","Dramatic changes in precipitation, such as heavier storms and more snow, are another sign that humans are causing global climate change.",-1.9060156,2.569579,1,1,-1.7758296999999998,1.478469,1,1,-0.4275465999999999,0.7937493000000002,1
1177,The threat of Climate Change is exaggerated,"Rising levels of atmospheric CO2 do not necessarily cause global warming, which contradicts the core thesis of human-caused climate change. ","Rising levels of atmospheric CO2 do necessarily cause global warming, which contradicts the core thesis of human-caused climate change.",-0.5777485,0.5957511,1,0,2.358993,-2.4082992,0,0,-2.9860477000000003,2.9547441,1
1178,The threat of Climate Change is exaggerated,"Glaciers have been growing and receding for thousands of years due to natural causes, not human activity. ","Glaciers have been growing and receding for thousands of years due to natural causes, human activity.",0.19013919,-0.19301261,0,0,-1.1169616000000002,0.87083805,1,0,1.0609772400000002,-1.3099742100000002,0
1179,The threat of Climate Change is exaggerated,"It is natural for glaciers to grow and recede, which does not necessarily have to do with human activities.  ","It is natural for glaciers to grow and recede, which does necessarily have to do with human activities.  ",-0.045010604,0.06960356,1,0,0.71874017,-0.8502474,0,0,-0.895258004,0.78834373,1
1180,The threat of Climate Change is exaggerated,Glaciers grow and recede by nature. Humans aren't responsible for it. ,Glaciers grow and recede by nature. Humans are responsible for it.,-0.44054028,0.44031537,1,0,-0.40363774,0.17952281,1,0,-0.26101747,0.03667762999999996,1
1181,The threat of Climate Change is exaggerated,"Increased hurricane activity and other extreme weather events are a result of natural weather patterns, not human-caused climate change. ","Increased hurricane activity and other extreme weather events are a result of natural weather patterns, human-caused climate change.",1.1457508,-0.99516416,0,0,-1.8021607,1.6255306,1,0,2.7712814000000003,-2.79732486,0
1182,The threat of Climate Change is exaggerated,"Extreme weathers events are caused by nature, not human activity.","Extreme weathers events are caused by nature, human activity.",0.98031396,-0.90390813,0,0,-2.2671892999999996,1.8589734,1,0,2.83928736,-3.1710974299999997,0
1183,The agreement between Russia and Great Britain in 1907 was inevitable,An Anglo-German alliance at the international level is a distinct possibility.,An Anglo-German alliance at the international level is not a distinct possibility.,-0.738053,0.83292365,1,0,2.6196327,-2.6863499,0,0,-3.4244029,3.45255635,1
1184,The northern Ireland would be better off if united with the Republic of Ireland,The majority of the inhabitants of Northern Ireland do not support unification,The majority of the inhabitants of Northern Ireland do support unification,1.684809,-1.5853096,0,0,-0.046621895999999996,-0.123978965,0,0,1.560830035,-1.631931496,0
1185,The northern Ireland would be better off if united with the Republic of Ireland,Unification is not supported in the Ireland factions.,Unification is supported in the Ireland factions.,1.3143595,-1.2723079,0,0,-2.8311195,2.378863,1,0,3.6932225,-4.103427399999999,0
1186,"We must be a libertarian; right or left, right or wrong","Libertarians would return society to a state of nature where ‘life is cruel, bloody and short’.","Libertarians would return society to a state of nature where ‘life is not cruel, bloody and short’.",1.0336409,-0.941659,0,0,1.5988069999999999,-1.6454898,0,0,-0.6118489,0.6571479999999998,1
1187,"We must be a libertarian; right or left, right or wrong","Libertarianism is really a coalition of the unwilling; the fringes of the left and right, happy to criticize but without a single policy on which they can agree ","Libertarianism is not really a coalition of the unwilling; the fringes of the left and right, happy to criticize but without a single policy on which they can agree",1.8392175,-1.7601361,0,0,2.5784597000000002,-2.5142507999999997,0,0,-0.6750332999999997,0.8183236000000003,1
1188,"We must be a libertarian; right or left, right or wrong","Libertarianism is a movement led by people who have no ideas on how to fix things, but criticize those that do.","Libertarianism is not a movement led by people who have no ideas on how to fix things, but criticize those that do.",-0.9113870999999999,1.0644073,1,0,2.6606544999999997,-2.6272900000000003,0,0,-3.5386771,3.7250617999999998,1
1189,Security profiling at airports is justified,Profiling is effective and necessary: ,Profiling is not effective and necessary:,-2.0559256,2.6611526,1,1,1.5370233999999998,-1.6929245,0,1,-3.7488501000000003,4.198176,1
1190,Security profiling at airports is justified,Profiling is racist: ,Profiling is not racist:,2.1986985,-2.148375,0,0,-1.0410760000000001,0.8441798,1,0,3.0428783,-3.189451,0
1191,There is life on other planets,Can't be proven,Can't be can be proven,1.4783511,-1.3737934,0,0,1.5415976999999998,-1.6183628,0,0,-0.14001170000000007,0.1678042999999998,1
1192,There is life on other planets,"Yes, because it is more likely.","Yes, because it is not more likely.",-0.69461286,0.77994114,1,1,1.9662051,-2.0575563999999997,0,1,-2.7521692599999996,2.74614624,1
1193,There is life on other planets,Why are aliens humanoids?,Why are not aliens humanoids?,2.5028012,-2.5144083,0,1,1.6160780000000001,-1.6898049,0,1,0.8129963,-0.8983302999999998,0
1194,There is life on other planets,There are many false alarms ,There are not many false alarms,2.5647635,-2.587691299999999,0,0,-2.3580565,2.174283,1,0,4.739046500000001,-4.9457477999999995,0
1195,There is life on other planets,are UFO's videos can't be proofs,are UFO's can be proofs,1.4566135,-1.365846,0,0,-2.793441,2.3608827999999997,1,0,3.8174962999999997,-4.159287,0
1196,There is life on other planets,are we lonely in this huge universe?, are not we lonely in this huge universe?,1.3441645,-1.1527094,0,1,1.5591872,-1.639745,0,1,-0.2955805,0.4064778,1
1197,There is life on other planets,Not enough sources for life to be supported., enough sources for life to be supported.,-2.0215156,2.6467814,1,0,-3.153252,2.8605714,1,0,0.8390558000000001,-0.5064706000000001,0
1198,There is life on other planets,There is no proof of life on other planets.,There is not no proof of life on other planets.,1.065568,-1.0083258,0,0,1.9922616000000002,-1.9641511000000003,0,0,-0.8985831000000002,0.9839358000000002,1
1199,There is life on other planets,Why have other life forces not made themselves known?,Why have other life forces made themselves known?,1.2920096,-1.2009029,0,0,-1.533005,1.1237488000000002,1,0,2.4157584000000005,-2.7339079,0
1200,There is life on other planets,There are never any clear images,There are not never any clear images,1.5823176,-1.50846,0,0,1.5183142,-1.5269935,0,0,0.05532410000000021,0.009854200000000146,0
1201,We must support the Scottish Independence,Devolution has demonstrated the ability of Scots to govern themselves not only as well as Westminster but with more civility,Devolution has demonstrated the ability of Scots to govern themselves only as well as Westminster but with more civility,-2.0559647,2.658469,1,1,-2.6009102000000004,2.2163205,1,1,0.16035580000000005,0.0575587999999998,0
1202,We must support the Scottish Independence,Devolution shows that Scots are more than capable to govern themselves.,Devolution shows that Scots are not more than capable to govern themselves.,-0.68768466,0.77090275,1,1,2.0299687,-2.168658,0,1,-2.85634266,2.80087145,1
1203,It does matter where you go to university or college,Certain Universities are impressive,Certain Universities are not impressive,-2.0832796,2.658918,1,1,2.1168315,-2.1615195,0,1,-4.2447991,4.7757495,1
1204,It does matter where you go to university or college,Some universities are more prestigious than others.,Some universities are not more prestigious than others.,1.0138718,-0.8961599,0,1,1.7739714,-1.7938147,0,1,-0.7799429,0.8778115,1
1205,It does matter where you go to university or college,Not every college is equally impressive., every college is equally impressive.,-2.0694664,2.6560125,1,1,-1.8437935,1.5279946000000002,1,1,-0.5414717999999998,0.812219,1
1206,It does matter where you go to university or college,Some universities are exceptional,Some universities are not exceptional,-2.0965822,2.6815248,1,1,0.73833716,-0.8283499,0,1,-2.9249321,3.41986196,1
1207,It does matter where you go to university or college,There are a few impressive universities.,There are not a few impressive universities.,-1.7178794,2.2073584,1,1,1.9880383999999998,-1.9910343000000001,0,1,-3.7089137,4.195396799999999,1
1208,There Should be an English Parliament,English Devolution is a necessary step in ensuring English issues are dealt with,English Devolution is not a necessary step in ensuring English issues are dealt with,-2.019156,2.6373274,1,1,2.4523706,-2.5753868,0,1,-4.5945428,5.089698,1
1209,There Should be an English Parliament,We do not need another layer of representation,We do need another layer of representation,1.4114254,-1.2844217,0,0,-1.0276896999999998,0.55962974,1,0,1.9710551399999998,-2.3121114,0
1210,There Should be an English Parliament,"Another layer of representation is not what we need,","Another layer of representation is what we need,",1.3603561,-1.3017492,0,0,-2.065754,1.4713078000000002,1,0,2.8316639,-3.3675032,0
1211,There Should be an English Parliament,Another layer of government will not be beneficial.,Another layer of government will be beneficial.,1.7472736,-1.6574299,0,0,-3.639039,3.2392845,1,0,4.9865581,-5.2964689,0
1212,Music should be free for all,"For some people music making is a profession, and they have families to support.","For some people music making is not a profession, and they have families to support.",-1.9250761,2.5912614,1,0,0.84012717,-0.9982334,0,0,-2.9233095000000002,3.43138857,1
1213,Music should be free for all,Artistic expression is damaged by free music.,Artistic expression is not damaged by free music.,2.9113574,-3.0322595,0,0,-1.3706957,1.2044226999999998,1,0,4.1157801,-4.4029552,0
1214,Music should be free for all,Music can be obtained freely.,Music can't be obtained freely.,-2.055075,2.66812,1,1,1.2875413999999998,-1.3566040000000001,0,1,-3.4116790000000004,3.9556614,1
1215,Danish newspapers should not have published cartoons depicting the Prophet Mohammed,Citizens of western liberal democracies should never be required to adhere to religious norms that they do not hold,Citizens of western liberal democracies should never be required to adhere to religious norms that they do hold,-0.4694556,0.4405915,1,0,-1.7635156000000003,1.3984546999999998,1,0,0.9289990999999999,-1.3229241000000003,0
1216,Danish newspapers should not have published cartoons depicting the Prophet Mohammed,"In a democratic society, even religious norms can be questioned.","In a democratic society, even religious norms can't be questioned.",-0.571804,0.59013623,1,0,-0.9198374,0.6607581,1,0,0.08895410000000004,-0.32970117,0
1217,The Illegality Of Recreational Drugs Does More Harm Than Good,people who sell are making lots of money,people who sell are not making lots of money,0.97804916,-0.8882208,0,0,-0.67213696,0.42731512,1,0,1.40536428,-1.56035776,0
1218,The Illegality Of Recreational Drugs Does More Harm Than Good,People selling illegal recreational drugs are raking it in.,People selling illegal recreational drugs are not raking it in.,-0.65234846,0.719065,1,0,-0.29497042,-0.061174605,1,0,-0.7135230650000001,0.42409457999999994,1
1219,The Illegality Of Recreational Drugs Does More Harm Than Good,People who sell illegal drugs are making bunches of money.,People who sell illegal drugs are not making bunches of money.,-0.6768491,0.777784,1,0,-0.7292918,0.46513703,1,0,-0.21171206999999997,0.048492199999999985,1
1220,The Illegality Of Recreational Drugs Does More Harm Than Good,Allowing drug use is wrong – Prohibition must remain,Allowing drug use is not wrong – Prohibition must remain,-0.53105664,0.5850774000000001,1,0,0.3447252,-0.56430644,0,0,-1.0953630799999998,0.9298026000000001,1
1221,The Illegality Of Recreational Drugs Does More Harm Than Good,"Drugs are dangerous, and the governement should discourage its use","Drugs are not dangerous, and the governement should discourage its use",2.5291133,-2.5482569,0,0,1.1042081,-1.2921221999999999,0,0,1.2369911000000002,-1.4440488000000002,0
1222,The Illegality Of Recreational Drugs Does More Harm Than Good,"The government must not endorse the use of drugs, which are dangerous.","The government must endorse the use of drugs, which are dangerous.",0.008929036999999999,0.01002999,1,0,-0.9624135,0.58961433,1,0,0.598543367,-0.95238351,0
1223,The Illegality Of Recreational Drugs Does More Harm Than Good,More people will take drugs if they are legal,Less people will take drugs if they are legal,0.11953722,-0.1481353,0,0,1.5745796,-1.6598213,0,0,-1.54028408,1.4264443,1
1224,The Illegality Of Recreational Drugs Does More Harm Than Good,Drugs are safer when legal,Drugs are not safer when legal,-2.0314116,2.655324,1,1,1.8822286,-1.9712558,0,1,-4.0026674,4.5375526,1
1225,The Illegality Of Recreational Drugs Does More Harm Than Good,Legal drugs are safer.,Legal drugs are not safer.,-1.0309883,1.2381302,1,1,1.8715253,-1.9339805,0,1,-2.9649688000000003,3.1096555,1
1226,The Illegality Of Recreational Drugs Does More Harm Than Good,Drugs become safer when they are legalized.,Drugs become safer when they are not legalized.,-1.9993141,2.63967,1,1,-2.2535906000000003,1.7436866999999998,1,1,-0.2556274000000003,0.38607939999999985,1
1227,The Illegality Of Recreational Drugs Does More Harm Than Good,Crime is reduced when drugs are legalized.,Crime is not reduced when drugs are legalized.,-2.0344296,2.677318,1,1,0.83767277,-0.9209771999999999,0,1,-2.9554068,3.51499077,1
1228,The Illegality Of Recreational Drugs Does More Harm Than Good,There is less crime when drugs are legal.,There is not less crime when drugs are legal.,-2.029345,2.6768286,1,1,0.18001764,-0.20686178,0,1,-2.2362067800000003,2.85684624,1
1229,The Illegality Of Recreational Drugs Does More Harm Than Good,"Prohibition does not work; instead, it glamorizes drugs","Prohibition does work; instead, it glamorizes drugs",-0.3554039,0.32746774,1,1,-0.85569835,0.57242787,1,1,0.21702396999999995,-0.52823061,0
1230,We should drop the sanctions against Cuba.,Sanctions are necessary for national security,Sanctions are not necessary for national security,-0.945783,1.1598153,1,0,-1.8102558000000002,1.3496329,1,0,0.4038499,-0.6504405000000002,0
1231,We should drop the sanctions against Cuba.,The national well-being is best served by the continuation of economic sanctions against Cuba,The national well-being is not best served by the continuation of economic sanctions against Cuba,-1.4758183,2.037289,1,0,0.11989414,-0.2535248,0,0,-1.7293431,2.15718314,1
1232,We should drop the sanctions against Cuba.,Economic punishment is what Cuba should be subject to,Economic punishment is not what Cuba should be subject to,-1.30227,1.6899732,1,0,2.7124764999999997,-2.6929326000000002,0,0,-3.9952026000000003,4.4024497,1
1233,We should drop the sanctions against Cuba.,"The people of Cuba are the victims of the embargo, opposed the intended target of the government.","The people of Cuba are not the victims of the embargo, opposed the intended target of the government.",-0.33782855,0.36108714,1,1,0.9297382,-1.1077881,0,1,-1.44561665,1.29082534,1
1234,We should drop the sanctions against Cuba.,Cuban citizens are paying the price for their government's actions.,Cuban citizens are not paying the price for their government's actions.,-0.71381235,0.904976,1,1,-0.9873347,0.77764004,1,1,0.06382768999999999,-0.0823587,0
1235,We should drop the sanctions against Cuba.,"The casualties of the embargo are the civilians of Cuba, not the government as ideal.","The casualties of the embargo are the civilians of Cuba, the government as ideal.",-0.29709685,0.28803697,1,1,-1.9600119999999999,1.4889389,1,1,1.19184205,-1.6719750299999998,0
1236,We should drop the sanctions against Cuba.,"The embargo harms the people of Cuba, not the government as intended. ","The embargo harms the people of Cuba, the government as intended.",-0.28462878,0.2558103,1,1,-1.2993569,0.92196196,1,1,0.6373331799999999,-1.0435466,0
1237,We should drop the sanctions against Cuba.,Sanctions are not working,Sanctions are working,-0.40381002,0.3866159,1,1,-1.4810475,0.6969036,1,1,0.29309357999999996,-1.0944316,0
1238,We should drop the sanctions against Cuba.,The Cuban government is unaffected by the sanctions.,The Cuban government is not unaffected by the sanctions.,-0.6446319,0.7252618000000001,1,1,1.3631136000000001,-1.4002681000000001,0,1,-2.0449,2.0883754000000003,1
1239,We should drop the sanctions against Cuba.,"Where the people and not the government shoulder the burden, sanctions don't work.","Where the people and the government shoulder the burden, sanctions don't work.",0.20060925,-0.17476441,0,1,1.3807236,-1.4418364,0,1,-1.2412271499999998,1.20595919,1
1240,We should drop the sanctions against Cuba.,After 50 years the Cuba embargo has shown no results so the US should end it.,After 50 years the Cuba embargo has shown no results does not mean the US should end it.,-0.71071213,0.8311095,1,1,1.0263505,-1.0745292,0,1,-1.7852413299999998,1.8574599999999999,1
1241,We should drop the sanctions against Cuba.,The Cuba embargo has failed to achieve its goal after 50 years so the US should end it.,The Cuba embargo has failed to achieve its goal after 50 years does not mean the US should end it.,-0.9044255999999999,1.1273572,1,1,1.1707041,-1.2217722,0,1,-2.1261978,2.2980613,1
1242,We should drop the sanctions against Cuba.,The United States should not have different trading and travel policies for Cuba than for other countries with governments or policies it opposes. ,The United States should have different trading and travel policies for Cuba than for other countries with governments or policies it opposes.,-0.77491957,0.89783645,1,1,-0.8868678,0.47574110000000003,1,1,-0.29917847,0.010968650000000024,1
1243,We should drop the sanctions against Cuba.,Cubans can't join the digital era while under embargo due to lack of electronic access., can join the digital era while under embargo due to lack of electronic access.,-0.58540547,0.6299026,1,1,-0.07957275,-0.088997155,0,1,-0.6744026249999999,0.55032985,1
1244,We should drop the sanctions against Cuba.,The United States should maintain the Cuba embargo because Cuba has not met the conditions required to lift it. ,The United States should maintain the Cuba embargo because Cuba has met the conditions required to lift it.,-1.0903307,1.3730018,1,0,-1.6196888999999999,1.092144,1,0,0.0018133000000000177,-0.24668709999999994,0
1245,We should drop the sanctions against Cuba.,The embargo is a relic of Cold War Era thinking and is unnecessary because Cuba does not pose a threat to the United States. ,The embargo is a relic of Cold War Era thinking and is unnecessary because Cuba does pose a threat to the United States.,-0.46608216,0.45519513,1,1,1.0538062,-1.2727469,0,1,-1.73882906,1.5090013299999998,1
1246,We should drop the sanctions against Cuba.,The Cuba embargo is a product of Cold War Era mentality thus obsolete for Cuba is not a threat to the US.,The Cuba embargo is a product of Cold War Era mentality thus obsolete for Cuba is a threat to the US.,-0.8059042,0.93572366,1,1,-0.4342982,0.25272334,1,1,-0.5531808599999999,0.5014254599999999,1
1247,We should drop the sanctions against Cuba.,Cuba should be subject to sanctions because it is known to have repeatedly supported acts of terrorism. ,Cuba should be subject to sanctions because it is not known to have repeatedly supported acts of terrorism.,-1.7532548,2.3722725,1,0,1.3365785,-1.470963,0,0,-3.2242178,3.7088509999999997,1
1248,We should drop the sanctions against Cuba.,Cuba is knows to sponsor terrorism so sanctions are appropriate.,Cuba is not knows to sponsor terrorism so sanctions are appropriate.,-1.555489,2.0836954,1,0,-0.5552060999999999,0.42492765,1,0,-1.1305613499999998,1.5284893,1
1249,We should drop the sanctions against Cuba.,The United States is able to target the Cuban government with its embargo while still providing assistance to Cuban citizens. ,The United States is not able to target the Cuban government with its embargo while still providing assistance to Cuban citizens.,-1.3907115,1.8462421,1,0,-0.9310232,0.6596607,1,0,-0.7310508000000001,0.9152189,1
1250,We should drop the sanctions against Cuba.,The embargo should be maintained because open travel is insufficient to promote change in Cuba; many democratic countries already allow travel to Cuba with no results. ,The embargo should be maintained because open travel is not insufficient to promote change in Cuba; many democratic countries already allow travel to Cuba with no results.,-1.5162252,2.0292752,1,0,-0.7244874,0.2733757,1,0,-1.2428495000000002,1.3047877999999997,1
1251,We should drop the sanctions against Cuba.,The embargo must be upheld as others have allowed open travel with no results.,The embargo needn't be upheld as others have allowed open travel with no results.,-0.8142893,0.9963219000000001,1,0,0.7747385999999999,-0.826684,0,0,-1.6409733,1.7710605,1
1252,We should drop the sanctions against Cuba.,Open travel to Cuba has not yielded change so the embargo should continue.,Open travel to Cuba has yielded change so the embargo should continue.,-1.1288849,1.3729471,1,0,-2.2514898999999997,1.7730743999999998,1,0,0.6441894999999997,-0.8785427999999997,0
1253,We should drop the sanctions against Cuba.,"Most of the world opposes the embargo, and maintaining it is detrimental to the reputation of the United States among the international community. ","Most of the world opposes the embargo, and maintaining it is not detrimental to the reputation of the United States among the international community.",-0.83664054,1.043965,1,1,1.6656398999999997,-1.8114897,0,1,-2.64813024,2.7096048999999995,1
1254,We should drop the sanctions against Cuba.,"Free trade, not the isolation of an embargo, can promote democracy in Cuba. ","Free trade, the isolation of an embargo, can promote democracy in Cuba.",-0.90889037,1.0577593,1,1,-1.1188685,0.8421185,1,1,-0.06677186999999996,-0.061109199999999975,1
1255,We should drop the sanctions against Cuba.,The uncertainty over who will succeed Raúl Castro makes it unwise for the United States to change its policy before a new leader is in place. ,The uncertainty over who will succeed Raúl Castro makes it unwise for the United States to change its policy before a new leader is not in place.,-0.88348126,1.1147473,1,0,-1.5133638,1.1727371000000002,1,0,0.28925584000000015,-0.39861649999999993,0
1256,We should drop the sanctions against Cuba.,"There is no definitive replacement for Raul Castro, which makes it unwise for the US to implement new policies at this time.","There is not no definitive replacement for Raul Castro, which makes it unwise for the US to implement new policies at this time.",-0.78658897,0.9452484,1,0,-0.6431336,0.33756575,1,0,-0.44902322000000006,0.3021148,1
1257,We should drop the sanctions against Cuba.,"Until the US knows who will replace Raul Castro, it does not make sense to put new policies in place.","Until the US knows who will replace Raul Castro, it does make sense to put new policies in place.",-0.62773466,0.7204013000000001,1,0,-3.0362391,2.489461,1,0,1.86172634,-2.3158377999999997,0
1258,We should drop the sanctions against Cuba.,Cuba has not demonstrated a willingness to negotiate in good faith with the United States. ,Cuba has demonstrated a willingness to negotiate in good faith with the United States.,-1.1897987,1.4681151,1,0,-1.708563,1.1234534999999999,1,0,-0.06634520000000022,-0.24044790000000016,0
1259,Use and Misuse of Internet,A lot of research points to the fact that internet/television addiction causes grades to suffer and is bad also for your eyes,A lot of research points to the fact that internet/television addiction causes grades to suffer and is not bad also for your eyes,0.9683013,-0.8640684999999999,0,1,0.21840878,-0.47775578,0,1,0.49054552,-0.6456597199999999,0
1260,Tanzania’s taxation on mobile phones is a good model,Taxes cannot be justified while the network is poor,Taxes can be justified while the network is poor,1.1190513,-1.0727522,0,0,-3.4138062000000007,2.954472,1,0,4.0735233,-4.486558400000001,0
1261,Plastic Bags should be banned,our streets are littered ,our streets are not littered,-0.83649004,0.9639551,1,1,0.64439887,-0.711098,0,1,-1.54758804,1.60835397,1
1262,Plastic Bags should be banned,so what do we carry our shopping in?, does not mean what do we carry our shopping in?,-0.00627473,0.06875297400000001,1,0,1.3668156,-1.4013466,0,0,-1.40762133,1.435568574,1
1263,We should support enforcing term limits on the executive branch of government,"There are some circumstances when one would want a strong, consistent executive branch of government in place.","There are not some circumstances when one would want a strong, consistent executive branch of government in place.",-1.7035171,2.2810235,1,0,2.0438669,-2.0652192,0,0,-3.7687363,4.324890399999999,1
1264,We should support enforcing term limits on the executive branch of government,"There are many instances when having a powerful, unlimited executive branch of government is best.","There are not many instances when having a powerful, unlimited executive branch of government is best.",0.36482248,-0.25630552,0,0,0.90234876,-0.89192945,0,0,-0.52710697,0.64604324,1
1265,We should support enforcing term limits on the executive branch of government,In some instances it may be better to not have term limits if there is a good leader at the time,In some instances it may be better to have term limits if there is a good leader at the time,2.0920994,-2.1035676,0,0,-1.8141444,1.6389471999999998,1,0,3.7310466,-3.917712,0
1266,We should support enforcing term limits on the executive branch of government,"The longer a single leader remains in power, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage.","The longer a single leader remains in power, the less entrenched his grip becomes, and the more likely he is to use his office to his personal advantage.",-0.32822862,0.32493925,1,1,-1.1417667999999999,1.0017498,1,1,0.67352118,-0.8168275499999998,0
1267,We should support enforcing term limits on the executive branch of government,"If a single leader sits on the throne for too long, it's more likely for the leader to exploit his or her power. ","If a single leader sits on the throne for too long, it's less likely for the leader to exploit his or her power.",1.2299137,-1.151465,0,1,1.688916,-1.8233696,0,1,-0.5934558999999999,0.5374510000000001,1
1268,We should support enforcing term limits on the executive branch of government,"The longer a politician remains in office, the more entrenched his grip becomes, and the more likely he is to use his office to his personal advantage:","The longer a politician remains in office, the less entrenched his grip becomes, and the more likely he is to use his office to his personal advantage:",0.05608247,-0.010946378,0,1,-0.8917045,0.77775186,1,1,0.83383433,-0.902650878,0
1269,We should support enforcing term limits on the executive branch of government,"the longer someone is  in power, the more likely he will use it for personal advantage","the longer someone is not  in power, the more likely he will use it for personal advantage",0.65459687,-0.49647644,0,1,1.0111842,-1.0333825,0,1,-0.3787856300000001,0.51470776,1
1270,We should support enforcing term limits on the executive branch of government,"as times went one, the more someone is in control of his power, the more likely he will succumb to use such power for personal advantage","as times went one, the less someone is in control of his power, the more likely he will succumb to use such power for personal advantage",-0.779363,0.93868184,1,1,1.3196803,-1.3401698999999998,0,1,-2.1195329,2.25836214,1
1271,We should support enforcing term limits on the executive branch of government,"By imposing mandatory term limits on politicians, we are saying the citizens are not capable of making good decisions about their elected officials.","By imposing mandatory term limits on politicians, we are saying the citizens are capable of making good decisions about their elected officials.",2.6306634,-2.7304401,0,0,-1.4582036,1.1271379,1,0,3.7578012999999997,-4.1886437,0
1272,We should support enforcing term limits on the executive branch of government,"Term limits are undemocratic and suggest, falsely, that voters cannot make intelligent decisions about their leaders on their own.","Term limits are undemocratic and suggest, falsely, that voters can make intelligent decisions about their leaders on their own.",2.8548784,-2.972333,0,0,2.812785,-3.1051803,0,0,-0.25030189999999974,-0.15954800000000002,1
1273,We should support enforcing term limits on the executive branch of government,"By having term limits, it makes voters feel that they can't decide on a leader by themselves","By having term limits, it makes voters feel that can decide on a leader by themselves",2.7472258,-2.8466425,0,0,-3.1480113999999997,2.7878232000000005,1,0,5.535049000000001,-5.994653899999999,0
1274,We should support enforcing term limits on the executive branch of government,"With term limits, voters are not seen as intelligent voters","With term limits, voters are seen as intelligent voters",2.2596898,-2.3110318,0,0,0.28796142,-0.43953624,0,0,1.8201535599999998,-2.02307038,0
