undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold,distance_to_logtis,distance_to_distance,snorkel_logits_17,snorkel_logits_37,snorkel_logits_57,snorkel_logits_77,snorkel_logits_97,snorkel_distance_01,snorkel_distance_03,snorkel_distance_05,snorkel_distance_07,snorkel_distance_09,snorkel_label
3.2568507,-2.31091,1.5448661,0.039363325,0,0,1,0.2369006524158476,0.7590491550051605,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-3.2173312000000003,6.554574499999999,0.0065616369999999995,1.6336833999999998,1,1,1,0.4160961741251048,0.8203677606756566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10.778263,-8.6970415,1.9411758999999997,0.007832289000000001,0,0,0,0.829689332857494,0.9747605660589953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
9.557837,-7.1651835,1.8525233,0.058653712000000004,0,0,0,0.7123772593509804,0.9044396995704937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
9.959379,-7.3227720000000005,1.8695564999999998,0.043258667,0,0,0,0.736209377808136,0.9207895705934398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
8.82508,-6.119530999999999,1.7697528999999999,0.04530096,0,0,0,0.6365751597171192,0.8694402849701574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-3.1657124,6.1851587,0.0017297267999999998,1.953128,1,1,1,0.3981501911001024,0.9838634761404033,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
4.045844600000001,0.37389040000000007,1.5082633,1.7590892,0,1,0,0.15609467763921622,0.126458489623079,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
5.642228599999999,-0.83000934,1.7247956999999998,1.8178296000000003,0,1,0,0.2754526697453995,0.0469019533858354,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.102589,-3.8430982000000005,1.7111564,0.0028298496999999995,0,0,0,0.33825628590464685,0.8613100873048275,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-1.1845591999999998,4.396812000000001,0.071959734,1.9191194,1,1,1,0.23748078003947234,0.9313078172285026,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.601787,6.484032,0.12762761,1.9126288,1,1,1,0.3868527336290509,0.8999683763928085,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-1.8824096999999997,3.8246837,0.071860254,1.9106181,1,1,1,0.2428395046361348,0.9270717362022858,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-4.005609,5.8369403,0.03391862,1.6928028999999998,1,1,1,0.4191072540848636,0.8363819808813489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8.184241,-5.6814485,1.9273011999999998,1.3012877,0,0,0,0.590587711359407,0.3156228699158984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1
-4.0919099999999995,3.6743947999999995,0.014148771999999999,0.023789585,1,1,1,0.3306103738931775,0.004856316421660026,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-6.673561599999999,6.127673000000001,0.0062533617000000005,1.863415,1,1,1,0.5452168806336649,0.9363506728341662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-3.3140306000000006,2.9931498,0.028812587,0.013874173,1,0,1,0.26841733390604416,0.007527293314829194,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.678357000000001,-5.851188,1.8439778000000002,0.060898602,0,0,0,0.5762600444860719,0.8989993347037768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-4.323293700000001,3.8846555,0.023309171,0.03897953,1,1,0,0.34943481945059107,0.007896329824387188,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-4.9273375999999995,4.0506964,0.0034883021999999996,0.20401853,1,1,1,0.38225855590505886,0.1011001098068917,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-6.357906,5.71908,0.007294297,1.745801,1,1,1,0.5143468450558721,0.8765265013937744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-4.1653957,3.6606355,0.018261253999999998,0.045145392,1,1,1,0.33315612419622753,0.013550161548238477,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-5.015917,4.9134645,0.037481308,1.6808057,1,1,1,0.4228083494039267,0.8285369013239603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-4.6013207000000005,4.1156144,0.003944576,0.06030619,1,1,1,0.37112959779271665,0.02841229579824159,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.8511639,-3.819527,1.1676445,1.6169063999999997,0,1,1,0.2839114364392092,0.22650716651907954,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-4.3613615,4.163709,0.008540391999999999,0.014921068999999999,1,1,1,0.3629516502922051,0.003212601101350007,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-3.2797036,2.1517787,0.059937954,0.24520719,1,1,1,0.2310919852586247,0.09340572956484525,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
8.964027999999999,-6.7574515,1.9123256000000002,0.013051987,0,0,0,0.6696880414462195,0.957582945961083,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-3.5728053999999996,2.5918883999999998,0.13166660000000002,1.2507848999999998,1,1,1,0.2623440513186029,0.5642394657506612,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-1.1018351,1.9767727,0.7233549,1.4395156,1,1,0,0.1308041565695791,0.3610738369071659,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1
9.093174000000001,-7.165968400000001,1.8079293,0.11508429,0,0,0,0.6926051349026091,0.8535045095703082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-3.7206487999999998,4.0257134,0.06299168,1.7205893,1,1,1,0.32976034978334334,0.8357332647682697,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
9.231904,-6.912095,1.7951016,0.06326586,0,0,0,0.6876973161583988,0.873163094442555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-6.9295273,6.803947999999999,0.0037696958000000003,1.8006422999999998,1,1,1,0.5849522747732825,0.9059537786564822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-5.9936433,5.817031,0.024439812,1.7059202000000002,1,1,1,0.5029956989800876,0.8477746248995671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4.101355600000001,-2.4956598,1.3757633999999999,0.83661383,0,0,0,0.28077112618357086,0.27182728208663953,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1
10.085148,-7.6475534,1.8379353999999999,0.050406754000000005,0,0,0,0.7554134285685912,0.9012426846267622,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-3.8405614000000003,3.8135013999999994,0.08800399,0.71038365,1,1,0,0.3258262230735245,0.31379073822582326,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1
9.0378685,-7.128104700000001,1.7995957999999999,0.23052865,0,0,0,0.6886339342420146,0.7910974306026893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.446452,-3.4937317,1.6444477,1.3459153999999998,0,0,0,0.4232687773541063,0.15051139433528543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1
-4.1145797,4.055491399999999,0.13336432,1.5796993000000001,1,1,1,0.3478203209280958,0.7292175740188285,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.8314958,2.7564368,0.119648874,0.22765017,1,1,1,0.23776045010226587,0.05444830670064952,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.20783804,-0.26296473,0.22169529999999998,0.012960613000000001,0,0,0,0.001932703542974607,0.10523668425712861,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-0.32402329999999996,0.15988654,0.42861187,1.9229383000000002,1,1,1,0.02020895716038993,0.753414196984523,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.4269998,3.7464824,0.030521392999999997,0.028396964,1,0,1,0.305342179031193,0.0010666599367365325,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.94453,-6.0183525,1.4178444,1.5791941,0,1,1,0.5094833505257472,0.08134583151829003,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1
-4.022426,2.7183106,0.16977888,1.6340796999999998,1,1,1,0.28689703178736914,0.7382757011798539,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
9.790544,-7.471858,1.8436468000000001,0.03909731,0,0,0,0.7353676056146851,0.9098243579211909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
9.402178999999999,-6.784087700000001,1.801813,0.03475505,0,0,0,0.6894989149502934,0.8909216438380937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
9.580608999999999,-7.3692284,1.8503678,0.03991568,0,0,0,0.7220449974351751,0.9128003820383199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
8.446992,-6.1269073,1.7601203999999997,0.10030019,0,0,0,0.620774116583444,0.8368538637965822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
7.977722999999999,-6.4956955999999995,1.7707794999999997,0.36178958,0,0,0,0.6164912739464246,0.7103887131185797,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-1.5538443000000002,0.6792441,0.38778353,1.8262815,1,1,1,0.09476513079898884,0.7252662623550137,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
9.243125,-6.90384,1.8009186000000001,0.002100885,0,0,0,0.687823737563319,0.9069344765235837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
9.5988655,-7.1772137,1.8190205000000002,0.0018754005,0,0,0,0.7146388087094624,0.9161748894032491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
10.596586,-9.188214,1.9686611,0.118873,0,0,0,0.8428811251456209,0.9326330371684756,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
1.9104291000000002,-0.8094501000000001,0.8272888,1.1104584,0,1,1,0.11551387551860882,0.14276573423051503,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.8515515,0.7166977,0.7264906999999999,1.1268263,1,1,0,0.1090508689009078,0.20183920515916112,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
0.52310854,2.44904,0.94317245,1.9153845,1,1,1,0.08167301620495868,0.4901713735685316,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.3874876000000005,1.9662764,0.094641745,0.008261263000000001,1,0,1,0.22777935657553774,0.043547392380090096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-3.3165760000000004,6.2935705,0.0034483671000000004,1.9218743000000003,1,1,1,0.4092014251963043,0.9672392798192737,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.0808782999999997,6.372174,0.0056566596,1.8391397,1,1,1,0.4025055150584526,0.924412252433395,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-4.5104337,3.8973057,0.0039450526,0.055309772,1,1,1,0.35795058404039387,0.02589293089812882,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.4975872000000003,-2.7697334,1.5488868,0.014149189,0,0,1,0.22409483328689714,0.7737889535350219,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
6.308688,-5.930132,1.9766712,1.1293913,0,0,0,0.5212447822250935,0.4271823176045297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1
5.7788033,-1.645904,1.8054912,1.9278534999999999,0,1,0,0.3160502808832842,0.0616889255858223,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-3.3580394,2.7375784,0.018704832,0.09573549,1,1,0,0.2593997880123685,0.03883334089542764,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-2.8447394,6.234679,0.005500555,1.9213335999999999,1,1,1,0.3865799174306913,0.9659319817295385,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
0.60129213,0.32492274,0.9912321,0.3112477,0,0,0,0.01136284951816447,0.3428342485764558,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1
5.5941634,-4.527539,1.9367235,0.32659656,0,0,0,0.4310057460234757,0.811799206808255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.2941055,-5.3532944,1.9244301,0.0022965670000000002,0,0,0,0.45341283183373016,0.9691086003279741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.4486513,-2.3411037999999995,1.9270121999999998,1.9552665,0,1,0,0.37423344361413047,0.014240978210704943,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.8178773,-5.1693644999999995,1.8927953000000002,0.00475657,0,0,0,0.42527455992824353,0.9519184738933565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.915816,-2.6210446,1.9135717,1.8888607,0,0,0,0.36345418603264806,0.012454495531928905,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-2.864318,2.4815235,0.02819246,0.08063948,1,1,1,0.22744167161920503,0.026438611838249314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.9420167999999998,6.688366,0.033362567,1.7815651999999997,1,1,0,0.41006396783837895,0.881415054719664,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
4.051369,-3.5258574,1.7624707,0.11997682,0,0,1,0.32255118408598693,0.8281181687011184,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
6.2785954,-2.1109395,1.9032738,1.7878556,0,0,1,0.357174643896808,0.058187806750361455,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1
0.11667775,2.1756713,0.8848219999999999,1.017252,1,1,0,0.08734459286020585,0.0667649201855215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-3.0396101000000004,6.4019675000000005,0.026986659,1.7039005,1,1,0,0.4020164227809605,0.8454722352861228,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1
4.881025,-4.720873,1.8860016,0.047447264,0,0,0,0.4088498449675494,0.9269691292850172,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-3.1298357999999995,6.556838000000001,0.013433397,1.7803576,1,1,1,0.41246328924916187,0.8908542104571103,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.3942650000000003,3.7260947,0.17365038,0.18091929,1,1,1,0.30307791029117565,0.0036604358512209154,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-3.1721969,6.6056933,0.004028976,1.7377848999999999,1,1,1,0.41635125467053535,0.8741312245630818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2.625686,-0.30402792,1.4705427,1.88533,0,1,0,0.12445777305856424,0.2091255517086679,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
5.2057720000000005,-5.8516564,1.914396,0.04769796,0,0,0,0.4708896959697588,0.9411587942054584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-2.3264793999999998,4.8984294,0.25663096,1.8690118999999998,1,1,1,0.30753416251814053,0.812935642322595,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6.128810400000001,-7.6570497,1.8369075000000001,0.036170482999999996,0,0,0,0.5871851001315029,0.9079021619519528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.0341587,-3.3904557,1.8649371,1.6583078999999998,0,0,0,0.4012933912314162,0.10417512693601894,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
3.3932943,-3.3890010999999998,1.0572088,0.077347696,0,0,0,0.288668414755276,0.4940279204259872,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-0.96149063,1.5380666,0.35838884,0.026235700000000004,1,0,1,0.10612297431083381,0.16746255520393882,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1
4.380249,-2.4550526,1.4059253,0.029427647999999997,0,0,1,0.29092772637816844,0.6940065625876768,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-1.9193930000000001,1.7470077000000002,0.09392685,0.048969625999999995,1,0,1,0.15585796783738678,0.022662360653882784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.46386236,1.5323774,0.64464617,1.2910389,1,1,1,0.08466980449341945,0.3258977948169209,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
-3.2670903,3.6469479,0.07005751,0.2573346,1,1,1,0.29428375860698386,0.09441806168250715,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
7.101942,-6.327493,1.5709214,0.04465717,0,0,0,0.5719930023934909,0.7695167924458762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
6.292205,-5.469176,1.3409977,0.04525405,0,0,0,0.5008946442804351,0.6532915156498379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
4.278908,-3.6664467000000003,1.1654493000000001,0.054816425,0,0,0,0.338242113579247,0.5599612322438872,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-1.8275647000000002,2.0477456999999997,0.08277815599999999,0.030672013999999997,1,0,0,0.164762437754962,0.026266745882057095,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
-4.4027753,4.329850700000001,0.008113681999999999,0.0069603324,1,0,1,0.3717983994186329,0.0005770551818989099,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-5.5792209999999995,5.673045,0.014344871,1.6798811000000002,1,1,1,0.4791943632399361,0.8397358012376839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-4.229798000000001,4.237733,0.016680538999999998,0.012861967,1,0,1,0.36049911339792823,0.0019208233225264785,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-4.701381,4.13532,0.03323418,1.7770853,1,1,1,0.3762344438276366,0.8792210822643347,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
2.9030793,-2.7317642999999996,1.0860211000000002,1.963623,0,1,1,0.23975996275439918,0.4424702491332871,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
-6.0679870000000005,5.1759815,0.007902622,1.2182739,1,1,1,0.47884069445796446,0.6102479506612615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-4.697787,3.6924112,0.06530362,1.9810241000000002,1,1,1,0.35720291608759813,0.9658752280189479,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-7.392156,5.924771,0.017853677,1.5341551000000002,1,1,1,0.5671975137135179,0.7644936834408561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2.8758886,-2.0871737,1.5837333999999998,1.4900591,0,0,1,0.2111262689764674,0.0472248341770433,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.86194134,-0.5583283,1.1769607,1.1035013999999999,0,0,1,0.0601199219031797,0.03703271176249847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.0895469,2.1869702,0.42178077,0.012488246000000001,1,0,1,0.1392397505523304,0.20635516191729997,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1
-3.6963053,3.7761745,0.11101848,0.13109136,1,1,0,0.31808651371085217,0.010116019805322412,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
6.2035127,-5.554369,1.542881,0.041000842999999995,0,0,0,0.5007454917442792,0.7572226812917233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
-1.8317552,2.0200567,0.30711716,0.09702611,1,0,0,0.16376084861688872,0.10592054365532595,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-4.753164,3.8115157999999996,0.06755608,1.9338560000000002,1,1,1,0.3646399386785568,0.940958067627389,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-4.5547624,4.06743,0.05867076,1.7943380000000002,1,1,1,0.3670913289997412,0.8750948835610973,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
7.1533169999999995,-6.9554973,1.4307944,0.3608458,0,0,0,0.6009505497906359,0.5394487854891499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
2.3490002,-0.45383802,1.4070479,1.7547738999999998,0,1,0,0.11904988221423626,0.17531417506367514,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1
7.149159,-6.602669000000001,1.5507271,1.1663139,0,0,0,0.5857345317247611,0.19381135208306163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1
9.883832,-9.201166,1.8956866,0.07010698,0,0,0,0.8130530900794704,0.9204274575676809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5.410665,-4.801076,1.3933588,0.45650673,0,0,0,0.43484350944528233,0.47234336245124914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
3.2071986,-2.3054764,1.0518059,0.9578840000000001,0,0,0,0.23455270515184512,0.04734967066033993,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
1.3596556,-1.4918767,0.86565053,1.2747008999999998,0,1,1,0.12112539603922381,0.20623307123161236,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2.2238905,-1.6954414,0.9894728000000002,1.1645215,0,1,0,0.1666387897026051,0.08825267717531941,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
1.8347107,-0.94042957,0.8873928,1.0005137,0,1,0,0.11786929767195074,0.05702953997702811,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
2.6160933999999996,-1.1274064,0.9651853000000001,0.8315439,0,0,0,0.1591442040275786,0.06737569125121423,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-2.7545972,5.600473,0.008247137,1.9568616,1,1,1,0.35570563654880893,0.9824599176770218,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.9508739999999998,4.0207424,0.0032818913,0.30703515,1,1,1,0.3393614800693352,0.15314372924459446,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-2.880301,5.711894,0.0014311075,1.8595012,1,1,1,0.36581273376981427,0.9368087028324055,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6.852670699999999,-2.2486055,1.9024656999999998,1.9475991999999998,0,1,0,0.3875115741348289,0.022751236566360918,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
4.868224,-1.310865,1.8130819,1.9743272,0,1,0,0.2629576256301714,0.08129319448736846,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1
-2.2576802000000002,5.1224284,0.008381069,1.9679793,1,1,1,0.31414932663121764,0.98799778104724,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.9099236,5.780454,0.014771581,1.8467688999999998,1,1,1,0.36999762326096436,0.9236631723254202,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.7640974999999997,5.854832,0.0017376542000000002,1.9339133999999998,1,1,1,0.3669522526672681,0.9741717446351968,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.0261452,5.048049400000001,0.014324605,1.931958,1,1,1,0.3011101905338267,0.9668396932105688,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-2.7524017999999995,5.706368,0.0009083152,1.9555478,1,1,1,0.36012568008275964,0.9854976500409051,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.0171027,5.198907,0.0011073351,1.7668152,1,1,1,0.3497783864547589,0.8902409496699386,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
6.272625,-2.9924686,1.9574249,1.6928775,0,0,0,0.3944940508234432,0.13337667946780712,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1
-2.9537458,5.2374845,0.0028649569,1.8125436000000001,1,1,1,0.3487222008306564,0.9124104057212474,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1
-3.2494736,3.3499013999999994,0.002963245,0.8002276999999999,1,1,1,0.2808717006768448,0.4019652244530113,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
5.3715720000000005,-4.9104457,1.9796485000000001,0.045862794000000005,0,0,0,0.43783895083003593,0.9749834642216895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
